trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.63745062049244,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 2.9802322387695312e-08}",20,0,-18.72990725826368,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
3,False,"{'a': 0.5, 'e': 2.842170943040401e-14}",20,0,-109.28330593918275,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
4,False,"{'a': 0.5, 'e': 2.710505431213761e-20}",20,0,-124.73509945999577,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 3}",0
5,False,"{'a': 0.5, 'e': 2.5849394142282115e-26}",25,0,-60.17019414965818,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 7.703719777548943e-34}",30,0,-2.8052497779408108,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 7.174648137343064e-43}",20,0,22.453485846035417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 6.842277657836021e-49}",30,3,-4.809836617463047,"{0: 24, 1: 2, 2: 0, 3: 1, 4: 0}",1
9,False,"{'a': 0.5, 'e': 5.0978941156238473e-57}",20,0,21.14998479865178,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 4.861730685829017e-63}",20,0,-14.041002259573808,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 4.636507688359277e-69}",20,0,-37.33940812839306,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 4.421718300208356e-75}",25,0,-2.0786742046543054,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
13,False,"{'a': 0.5, 'e': 1.3177747429038154e-82}",20,0,-10.549553335968728,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
14,False,"{'a': 0.5, 'e': 1.256727927116218e-88}",20,0,23.977491808961798,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 1.1985091468012028e-94}",25,0,-32.339552743010344,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
16,False,"{'a': 0.5, 'e': 3.5718355977571093e-102}",20,3,-22.520244832686313,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
17,False,"{'a': 0.5, 'e': 2.7250942976052165e-107}",20,0,18.52827903773206,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 2.598852441411225e-113}",20,8,20.523612781963017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 6.344854593289123e-117}",20,0,-44.9433316363041,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
20,False,"{'a': 0.5, 'e': 6.05092486695206e-123}",25,11,24.727757810183917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,0,2.318735154497992,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",30,0,7.882325506553202,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",30,12,27.427207599464285,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",35,0,48.70090714386204,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,0,-39.424356911179316,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
6,True,"{'a': 0, 'e': 0}",20,0,-16.839957820583976,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
7,True,"{'a': 0, 'e': 0}",20,0,28.27242112648912,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,0,20.034387317720835,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,13,15.343421900128032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,0,23.93040911606297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
