trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-253.10926645173356,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 5}",0
2,False,"{'a': 0.5, 'e': -0.7596879128588213}",20,0,-33.26095618410474,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9912028118634736}",25,12,-62.914992958499525,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 1}",1
4,False,"{'a': 0.5, 'e': 0.9964679075571249}",25,0,-118.00123323028546,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9998433086476912}",20,8,-85.91619306250332,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
6,False,"{'a': 0.5, 'e': 0.9649660284921133}",30,0,-210.59609808122804,"{0: 16, 1: 1, 2: 8, 3: 3, 4: 2}",0
7,False,"{'a': 0.5, 'e': -0.562453851238172}",20,0,15.14926745202495,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.5, 'e': 0.9217512697247493}",20,0,-104.83000372584024,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': -0.9843766433940419}",20,0,-3.1393931035708365,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.7301735609948197}",25,0,-125.36071635959703,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.7738811359710619}",20,0,-135.0343182750337,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
12,False,"{'a': 0.5, 'e': -0.3047962661308802}",20,0,-21.483807571070297,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
13,False,"{'a': 0.5, 'e': -0.2623893978125999}",30,4,-46.90882940175625,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 2}",1
14,False,"{'a': 0.5, 'e': -0.6435496697397284}",35,12,24.344681202913137,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.35904428689111606}",30,4,-56.52393026369534,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 2}",1
16,False,"{'a': 0.5, 'e': -0.06633693633562374}",20,0,-40.04852430324122,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.5984842190140996}",25,8,-22.840433397955287,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.27940102631098374}",25,20,8.478704296642794,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': -0.7984780389030323}",25,10,5.238837614383361,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.2879177506452518}",25,11,-20.03111135452612,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
21,False,"{'a': 0.5, 'e': 0.8462284350324767}",35,0,-76.9759393683129,"{0: 24, 1: 3, 2: 7, 3: 1, 4: 0}",0
22,False,"{'a': 0.5, 'e': -0.33413697099017103}",25,3,-3.598964994160035,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0, 'e': 0}",25,3,-6.59727946807815,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2,True,"{'a': 0, 'e': 0}",25,5,32.93325177884674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,18.72741431255006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,9,-15.925915511874717,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
5,True,"{'a': 0, 'e': 0}",25,0,36.37817881632407,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",35,0,-46.05397931646601,"{0: 31, 1: 0, 2: 1, 3: 2, 4: 1}",0
7,True,"{'a': 0, 'e': 0}",20,10,13.895068992687671,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,14,-30.562907029349887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
9,True,"{'a': 0, 'e': 0}",20,12,14.98001429045119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,12,4.563010286309162,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
