trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-110.29297595583404,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9995500337489875}",30,0,-129.91510916712616,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9982005399352042}",20,6,-97.54656544646522,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 2}",1
4,False,"{'a': 0.5, 'e': 0.9972632492126244}",25,0,-60.385786739941985,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.9951035011759926}",20,0,-215.18073078116882,"{0: 8, 1: 2, 2: 3, 3: 5, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.9929278516369265}",20,0,-48.21286716661365,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.9903550441960673}",20,0,11.996164595571447,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.9873861079420876}",20,0,-59.52922567084339,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9840222304099036}",25,0,-84.3818063668223,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.9792640621150305}",30,17,-58.80366253480719,"{0: 6, 1: 2, 2: 4, 3: 1, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0.976547745682587}",25,0,-176.77676612886017,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.97086062724081}",25,0,-259.7217746069007,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 6}",0
13,False,"{'a': 0.5, 'e': 0.9645667525098851}",20,0,-145.2457341693142,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.9590974188070215}",20,0,-112.60212743988232,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.9532444589244301}",20,0,-145.19158143633976,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
16,False,"{'a': 0.5, 'e': 0.9470102139680256}",20,0,-60.980113115553415,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.9403971775526684}",20,0,-39.01009075930502,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.933407994804752}",25,0,-88.91445369231698,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.9241468337164814}",20,0,-173.2145287253045,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.916321770451081}",30,0,-139.65690827127585,"{0: 14, 1: 5, 2: 9, 3: 2, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.9038979753550274}",20,0,-53.46461032033865,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
22,False,"{'a': 0.5, 'e': 0.8951628097991272}",20,0,-167.37611672628142,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
23,False,"{'a': 0.5, 'e': 0.8860695910546524}",20,0,-158.41672127527312,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.8766219562878595}",35,0,-214.5323058522042,"{0: 21, 1: 5, 2: 5, 3: 0, 4: 4}",0
25,False,"{'a': 0.5, 'e': 0.8592472273390012}",25,0,-46.388588235766335,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.8461910448161652}",25,0,-40.39102613827697,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.8326060204350269}",20,2,-77.7338722249472,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
28,False,"{'a': 0.5, 'e': 0.82250209763238}",25,0,-90.89024114953736,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.8080275083121519}",25,2,-189.7253117087449,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 4}",1
30,False,"{'a': 0.5, 'e': 0.7942646596807786}",25,12,-69.78318971923757,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
31,False,"{'a': 0.5, 'e': 0.786299332640184}",35,0,-151.64681469295869,"{0: 25, 1: 2, 2: 5, 3: 0, 4: 3}",0
32,False,"{'a': 0.5, 'e': 0.7641975872835586}",20,0,-124.33401212614694,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.7511459686759877}",25,2,-103.03628816214554,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.7357655065348812}",20,0,3.037297940255901,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.7220745336285982}",25,0,-128.770279398111,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.7045553168836329}",30,0,-190.0344618151499,"{0: 21, 1: 1, 2: 2, 3: 2, 4: 4}",1
37,False,"{'a': 0.5, 'e': 0.6829520118849075}",20,5,-169.0878741545341,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 4}",1
38,False,"{'a': 0.5, 'e': 0.671918643459207}",25,0,-116.11372262045516,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.6531949843819331}",35,16,-90.91980437652508,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 2}",1
40,False,"{'a': 0.5, 'e': 0.6386913466268629}",20,0,-5.287269267516314,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.6231753778259617}",25,15,-29.52220216124529,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.6153235284244302}",30,6,-38.646219619776815,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 1}",1
43,False,"{'a': 0.5, 'e': 0.596229547806791}",20,0,-46.98119630990387,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.5800550961730674}",25,0,-13.615777227220255,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.5595115285408763}",20,0,14.333952478760045,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.5428242836773928}",25,15,-9.370756918573276,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.5343988197260167}",20,0,-76.76839917450097,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
48,False,"{'a': 0.5, 'e': 0.5173884213966127}",25,8,-63.304394450580915,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
49,False,"{'a': 0.5, 'e': 0.5027665997661179}",20,5,-41.13755459727352,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
50,False,"{'a': 0.5, 'e': 0.4897441927614595}",30,9,-28.522720007681535,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.47132836417373997}",35,25,10.32207683880303,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.4624853668753008}",20,12,14.85652022422044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.45537762776548346}",20,11,-4.912690315405484,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.4473466077927801}",20,12,10.791449500164973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.440177483716293}",25,5,-43.6826939720361,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
56,False,"{'a': 0.5, 'e': 0.42213243258867206}",25,10,-46.803652408904604,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
57,False,"{'a': 0.5, 'e': 0.40848744088415717}",20,16,7.06122563849813,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.4048331269640863}",30,6,3.202093969990682,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.38277327330949534}",25,12,6.565693159989518,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.37073131761809125}",25,17,6.683948461106919,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.36328961222843875}",20,0,-28.499572033515577,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.3445846736929906}",20,14,7.759491209926579,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.3389459735361172}",20,11,-11.795350646994212,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.33046510807172985}",30,13,-26.505560093001552,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
65,False,"{'a': 0.5, 'e': 0.31437322027290904}",25,17,-28.317775642104603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
66,False,"{'a': 0.5, 'e': 0.3067688456527566}",30,10,11.675629461472978,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.2876730819749824}",20,14,-30.466093795837544,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
68,False,"{'a': 0.5, 'e': 0.2819215663564944}",20,11,-11.307446251625844,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.273275328084588}",20,6,18.490235423591102,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.25978188544775555}",25,16,17.02488923647271,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.25108047580481696}",20,7,9.882037697952866,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.23847605343372313}",25,0,5.074951142037293,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.21412535305356747}",20,8,4.917973273471222,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.20238854324911318}",30,22,-27.612076697836976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
75,False,"{'a': 0.5, 'e': 0.19454770798898718}",20,11,9.66767349328661,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.1857119105248132}",30,4,-26.73187008775699,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
