trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",35,0,-232.45264936334547,"{0: 18, 1: 7, 2: 4, 3: 3, 4: 3}",0
2,False,"{'a': 0.75, 'e': 0.99}",20,0,-97.63800680688199,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
3,False,"{'a': 0.75, 'e': 0.985}",20,0,-30.851774962151577,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
4,False,"{'a': 0.75, 'e': 0.98}",20,0,-97.0621044894499,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0
5,False,"{'a': 0.75, 'e': 0.975}",20,6,-133.6409198116264,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 3}",1
6,False,"{'a': 0.75, 'e': 0.97}",25,0,-100.51290463631757,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
7,False,"{'a': 0.75, 'e': 0.965}",25,4,-54.03931312901837,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 0}",1
8,False,"{'a': 0.75, 'e': 0.96}",30,0,-165.17538290178237,"{0: 14, 1: 7, 2: 5, 3: 3, 4: 1}",0
9,False,"{'a': 0.75, 'e': 0.955}",25,0,-24.05376558135811,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
10,False,"{'a': 0.75, 'e': 0.95}",20,0,-26.469617377458547,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
11,False,"{'a': 0.75, 'e': 0.945}",25,0,-142.31285038779578,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
12,False,"{'a': 0.75, 'e': 0.94}",20,0,-132.18637769556756,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
13,False,"{'a': 0.75, 'e': 0.9349999999999999}",25,0,-196.89558549651932,"{0: 14, 1: 3, 2: 2, 3: 3, 4: 3}",0
14,False,"{'a': 0.75, 'e': 0.9299999999999999}",20,0,-82.2812638616678,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
15,False,"{'a': 0.75, 'e': 0.9249999999999999}",30,0,-119.11565989721245,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 1}",0
16,False,"{'a': 0.75, 'e': 0.9199999999999999}",20,0,-7.023774556470617,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
