trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",20,0,-181.38320261176406,"{0: 10, 1: 1, 2: 4, 3: 3, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0}",20,0,-222.35393116151218,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 5}",0
3,False,"{'a': 0.5, 'e': 0}",20,7,-50.47604853974011,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 1}",1
4,False,"{'a': 0.5, 'e': 0}",25,15,8.00375308539219,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
5,False,"{'a': 0.5, 'e': 0}",25,12,-22.132545721483233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
6,False,"{'a': 0.5, 'e': 0}",20,10,-28.21999430742394,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0}",30,0,-45.03989950824468,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0}",25,0,-17.143378853702306,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0}",20,0,-24.355155034150727,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0}",30,5,10.96391892150729,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0}",35,19,-11.81646960516688,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
12,False,"{'a': 0.5, 'e': 0}",20,0,27.670307984558132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0}",25,7,21.70722605306259,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0}",25,0,31.153375001311954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0}",20,5,24.472375014597446,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0}",20,11,4.261880569666343,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0}",30,24,11.49797772917016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0}",30,4,39.93955250093682,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0}",25,19,8.470871204998598,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0}",20,7,-25.515043244417242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0, 'e': 0}",20,15,7.4020280652106285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,16,16.47049855169515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,9,-5.297696954191986,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,25.599199043708087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,19,19.481054216641198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,0,26.028199604788128,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,5,21.33856551272044,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,3,20.212741388242044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,-39.92653045576246,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",30,23,11.138837358780515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,0,-50.99254791987889,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
12,True,"{'a': 0, 'e': 0}",20,9,-43.88825968011436,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
13,True,"{'a': 0, 'e': 0}",30,18,20.003300811338654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,0,-75.9260131641507,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
15,True,"{'a': 0, 'e': 0}",20,0,-114.29200945029726,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
16,True,"{'a': 0, 'e': 0}",20,0,-18.993300924709427,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
17,True,"{'a': 0, 'e': 0}",25,9,21.518796888271762,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,6,7.8388312736873225,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,13,-4.767244761257522,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,11,-8.810435641799943,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
