trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",20,0,-86.04755704850365,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
2,False,"{'a': 0.75, 'e': -0.7596879128588213}",20,8,-11.591674039492041,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
3,False,"{'a': 0.75, 'e': 0.424179007336997}",30,0,-55.11682836425918,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
4,False,"{'a': 0.75, 'e': -0.8116121923430246}",30,19,-26.70318278642354,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
5,False,"{'a': 0.75, 'e': -0.22590449917974179}",20,0,-28.63500266017072,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.8050944614258054}",30,0,-99.99570758221722,"{0: 17, 1: 4, 2: 8, 3: 1, 4: 0}",0
7,False,"{'a': 0.75, 'e': -0.4141268153644828}",20,7,-23.820359121397143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
8,False,"{'a': 0.75, 'e': 0.10158570369662134}",30,0,-35.84878176693606,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",1
9,False,"{'a': 0.75, 'e': 0.39593899065726024}",25,0,-54.76827622039116,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
10,False,"{'a': 0.75, 'e': 0.3027095060740905}",20,1,-5.569045198585467,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
11,False,"{'a': 0.75, 'e': 0.9129390999389944}",20,0,-159.6231162057397,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
12,False,"{'a': 0.75, 'e': -0.958928549960796}",20,7,3.7362564632540307,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
13,False,"{'a': 0.75, 'e': 0.9992922221155811}",30,0,-144.44715696229585,"{0: 15, 1: 6, 2: 7, 3: 1, 4: 1}",0
14,False,"{'a': 0.75, 'e': -0.8543603862968809}",35,19,4.276006868473581,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
15,False,"{'a': 0.75, 'e': -0.9998021388572169}",25,19,9.436507381428996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.75, 'e': 0.2301989107046621}",30,0,-67.81147019059142,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
17,False,"{'a': 0.75, 'e': 0.27305698084210883}",20,11,4.707791886238032,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
18,False,"{'a': 0.75, 'e': 0.676783052837157}",20,0,-46.75103521929548,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
19,False,"{'a': 0.75, 'e': -0.03541336546034254}",20,13,-33.209679102789494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
20,False,"{'a': 0.75, 'e': 0.8402610566578738}",20,0,-124.5983326880571,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
21,False,"{'a': 0.75, 'e': -0.9909105514543152}",20,4,-11.441212292337756,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,8,26.936396783389284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,18,20.04282732580784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,8,8.969145249801098,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,2,19.492046762806538,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,0,-88.89199783380404,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
6,True,"{'a': 0, 'e': 0}",30,3,31.97328027904026,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,0,36.56355084215831,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",25,0,-50.29339098483765,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
9,True,"{'a': 0, 'e': 0}",20,0,27.93999038301793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,8,21.402172864660688,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
