trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",20,14,-43.68743996148928,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
2,False,"{'a': 0.75, 'e': -0.2107957994307797}",30,0,-163.84794192338782,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
3,False,"{'a': 0.75, 'e': -0.2921388087338362}",20,0,-28.765537672700198,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
4,False,"{'a': 0.75, 'e': -0.39998531498835127}",25,0,-47.21742450954584,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
5,False,"{'a': 0.75, 'e': -0.4890992425306529}",20,0,-102.11102299974564,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
6,False,"{'a': 0.75, 'e': 0.9387621370482149}",30,0,-133.94614953007508,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
7,False,"{'a': 0.75, 'e': -0.6519616125292119}",30,0,-17.898462118892272,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
8,False,"{'a': 0.75, 'e': 0.1999600657210081}",25,10,-30.0323305561729,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
9,False,"{'a': 0.75, 'e': 0.9985900724399912}",20,0,-127.65056448870817,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
10,False,"{'a': 0.75, 'e': -0.7931364191664784}",20,0,4.588757744439841,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
11,False,"{'a': 0.75, 'e': 0.2064822293378111}",25,0,-17.59743134460976,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
12,False,"{'a': 0.75, 'e': 0.10821011821594118}",25,0,-58.75990049151679,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
13,False,"{'a': 0.75, 'e': 0.008866380875648453}",25,0,-12.622008424799024,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
14,False,"{'a': 0.75, 'e': -0.09056516198935413}",30,5,34.449578778039815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.75, 'e': -0.18909982012986337}",30,18,17.877403218671795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.75, 'e': 0.5769775585030581}",25,0,-42.371371637625415,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
17,False,"{'a': 0.75, 'e': 0.6552996368299553}",25,0,-101.87534974737171,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
18,False,"{'a': 0.75, 'e': 0.7271321531516752}",20,0,-35.320871908015896,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
19,False,"{'a': 0.75, 'e': -0.998814491143613}",20,16,5.952848621191727,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.75, 'e': 0.9956883851154316}",30,0,-89.86082122176545,"{0: 17, 1: 6, 2: 6, 3: 1, 4: 0}",0
21,False,"{'a': 0.75, 'e': -0.9147301779353751}",20,12,8.132609344195453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,11,24.975361313950298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,0,28.284556736536718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,0,3.051490386213582,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,0,24.9774812384957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,10,22.70367794813729,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",35,15,-94.92313349910268,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",1
7,True,"{'a': 0, 'e': 0}",30,22,15.260712443516464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,0,13.85581626792718,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,0,-35.59526868286701,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",20,12,12.11361002313465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
