trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",35,0,-78.76007650727544,"{0: 25, 1: 6, 2: 2, 3: 1, 4: 1}",0
2,False,"{'a': 0.75, 'e': 0}",25,0,-126.67595199105457,"{0: 18, 1: 1, 2: 1, 3: 3, 4: 2}",0
3,False,"{'a': 0.75, 'e': 0}",20,11,-12.864064181189297,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
4,False,"{'a': 0.75, 'e': 0}",20,0,-114.48107230824246,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
5,False,"{'a': 0.75, 'e': 0}",20,0,-31.559159836539607,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0}",30,0,-39.065183075617426,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
7,False,"{'a': 0.75, 'e': 0}",25,1,-13.99026844926906,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
8,False,"{'a': 0.75, 'e': 0}",20,11,9.142894909791636,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,False,"{'a': 0.75, 'e': 0}",25,0,-64.13577076167314,"{0: 19, 1: 0, 2: 3, 3: 3, 4: 0}",0
10,False,"{'a': 0.75, 'e': 0}",30,0,-124.58358826929901,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 3}",0
11,False,"{'a': 0.75, 'e': 0}",30,0,39.55781340413169,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.75, 'e': 0}",20,0,19.889282907557565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.75, 'e': 0}",25,0,-20.492497910247373,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
14,False,"{'a': 0.75, 'e': 0}",35,15,28.633250354786533,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.75, 'e': 0}",20,8,19.81639550312172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.75, 'e': 0}",20,0,21.8712775651948,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,False,"{'a': 0.75, 'e': 0}",25,11,21.79849074728606,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.75, 'e': 0}",30,12,29.057277396664315,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.75, 'e': 0}",20,9,-23.235528195459985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
20,False,"{'a': 0.75, 'e': 0}",25,11,24.97062053610407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,7,27.515601950979754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,0,33.06797217136714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,0,32.94100718286728,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,17,16.004871264083462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,0,-39.30985476691695,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
6,True,"{'a': 0, 'e': 0}",25,11,4.354211174001305,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,6,27.22295862723672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,12,16.660524893517444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,3,7.848635771934116,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,0,12.746440855386592,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
