trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.95}",30,0,-149.82739580088767,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
2,False,"{'a': 0.75, 'e': 0}",25,4,-61.06864365311641,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 1}",1
3,False,"{'a': 0.75, 'e': 0}",20,13,-1.1444670399732033,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
4,False,"{'a': 0.75, 'e': 0}",20,0,-115.64997672102466,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
5,False,"{'a': 0.75, 'e': 0}",25,7,13.590092414623081,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
6,False,"{'a': 0.75, 'e': 0}",25,0,-80.15599937391383,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 2}",0
7,False,"{'a': 0.75, 'e': 0}",25,13,-22.744388323997565,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
8,False,"{'a': 0.75, 'e': 0}",20,0,-14.237244700627098,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
9,False,"{'a': 0.75, 'e': 0}",25,0,-41.76249909725757,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
10,False,"{'a': 0.75, 'e': 0}",25,0,16.00011364330192,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
11,False,"{'a': 0.75, 'e': 0}",25,0,-37.617959723569896,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
12,False,"{'a': 0.75, 'e': 0}",20,0,-13.744338579797478,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
13,False,"{'a': 0.75, 'e': 0}",25,11,10.023812272939285,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
14,False,"{'a': 0.75, 'e': 0}",25,8,3.8528049307391266,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
15,False,"{'a': 0.75, 'e': 0}",20,11,-5.944270161007923,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
16,False,"{'a': 0.75, 'e': 0}",25,0,21.830327969186374,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
17,False,"{'a': 0.75, 'e': 0}",25,2,30.883409446721423,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.75, 'e': 0}",30,0,-82.17169328229376,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 3}",0
19,False,"{'a': 0.75, 'e': 0}",30,6,-17.513912735604343,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
20,False,"{'a': 0.75, 'e': 0}",25,0,-23.17065568442021,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1,True,"{'a': 0, 'e': 0}",20,2,-73.7934783692853,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
2,True,"{'a': 0, 'e': 0}",25,0,38.88565041568613,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,7,-15.72158766200382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
4,True,"{'a': 0, 'e': 0}",35,9,-12.907955063548297,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
5,True,"{'a': 0, 'e': 0}",25,2,-29.318505804490062,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
6,True,"{'a': 0, 'e': 0}",25,0,4.251825330755562,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",25,15,-23.905086776465843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
8,True,"{'a': 0, 'e': 0}",20,11,15.181436549737152,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,23.744573500761053,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,0,6.872386843573182,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
11,True,"{'a': 0, 'e': 0}",20,0,8.709759309987463,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,13,10.251504330125407,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,13,-13.61908271304972,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
14,True,"{'a': 0, 'e': 0}",20,8,19.38368704554842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,1,-29.56916610505552,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 1}",1
16,True,"{'a': 0, 'e': 0}",20,9,19.742086770364725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",30,13,-10.540005299724024,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
18,True,"{'a': 0, 'e': 0}",20,9,19.319633098111844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,6,14.773124680199533,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,6,22.97413823683847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
