trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",25,0,-93.46824154630124,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.9999968750016276}",35,13,-63.92474378991178,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.999988955020332}",20,0,-144.02785572767348,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.9999775550839629}",20,0,-102.50492797540169,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9999621552387067}",35,0,-58.79912434930716,"{0: 25, 1: 4, 2: 6, 3: 0, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.9999255809230515}",30,0,-91.96228211457529,"{0: 18, 1: 6, 2: 4, 3: 2, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.999884482224128}",25,0,-120.19529605861541,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.9998433590895667}",20,0,-150.3697539941169,"{0: 8, 1: 4, 2: 4, 3: 3, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9998059612754958}",20,0,-97.83359491520245,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.999764564238913}",25,0,-143.8578623036846,"{0: 11, 1: 7, 2: 4, 3: 2, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.9997071942903131}",25,0,-140.393447473892,"{0: 12, 1: 6, 2: 4, 3: 2, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.9996435761750031}",20,0,-51.107263078201186,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9995881832686079}",25,0,-35.2217013459509,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.9995133194814453}",25,3,-97.3696712973777,"{0: 12, 1: 4, 2: 5, 3: 0, 4: 1}",1
15,False,"{'a': 0.5, 'e': 0.99944227185116}",20,0,-103.0632410968874,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.9993734854310161}",35,16,-59.50502210653268,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0.9993044356499207}",20,0,-145.27274182974492,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
18,False,"{'a': 0.5, 'e': 0.9992278543886064}",20,0,-60.74263111271652,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.9991472762172069}",25,0,-28.3580822962629,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.9990409333406953}",25,0,-175.3872747647544,"{0: 13, 1: 4, 2: 3, 3: 3, 4: 2}",0
