trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",25,0,-88.55828119049568,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0}",30,0,-33.913956671912274,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0}",20,11,15.77084462514594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,False,"{'a': 0.5, 'e': 0}",20,0,-46.555424210373424,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0}",25,0,-92.14250017139038,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0}",20,0,2.0816201333846696,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0}",25,3,-13.639052494749015,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
8,False,"{'a': 0.5, 'e': 0}",25,0,-54.18322441717112,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0}",30,19,-38.35575963657447,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
10,False,"{'a': 0.5, 'e': 0}",30,7,15.010189710312776,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0}",20,0,27.064446391799805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0}",25,13,18.414529045039163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.5, 'e': 0}",25,0,13.716510282638588,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0}",30,0,44.21664819336492,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0}",20,14,6.981189758682993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0}",20,10,-22.574248903987815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0}",20,7,16.705489946864965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0}",25,8,22.715235490641554,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0}",30,0,30.22590478443138,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0}",25,1,24.145676527395004,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,0,-32.34002280777511,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
2,True,"{'a': 0, 'e': 0}",25,0,-76.847231480034,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
3,True,"{'a': 0, 'e': 0}",25,0,26.912013163978997,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,4,11.45738054137231,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,0,29.05052275570851,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",35,0,-5.855495202700256,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
7,True,"{'a': 0, 'e': 0}",20,0,21.321520117575538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",30,0,31.822403436714055,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,0,25.08319108137501,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",25,9,13.687208811823917,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,2,27.359165605633336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,0,1.7807798016539094,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",20,0,20.65645934859761,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0, 'e': 0}",20,12,11.770521021752433,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,13,9.554421883817614,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,0,9.396662038501145,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",30,0,-44.42258331063254,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
18,True,"{'a': 0, 'e': 0}",25,14,-12.437949645820611,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,0,18.148963919169105,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",20,0,26.587238448304443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
