trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",25,0,-142.59100820678978,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
2,False,"{'a': 0.5, 'e': 2.9802322387695312e-08}",25,0,-18.648383091976168,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 8.881784197001252e-16}",20,0,-7.299795914660765,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 8.470329472543003e-22}",20,0,-76.92520046152642,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
5,False,"{'a': 0.5, 'e': 8.077935669463161e-28}",30,13,-62.96043172263874,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
6,False,"{'a': 0.5, 'e': 6.162975822039155e-33}",20,0,-9.494387904271491,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 5.877471754111438e-39}",30,22,11.440195311999329,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.5, 'e': 2.2958874039497803e-41}",20,12,6.361885555854613,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,False,"{'a': 0.5, 'e': 8.96831017167883e-44}",20,0,-45.45155146095921,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 8.552847072295026e-50}",35,12,6.276607601158598,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
11,False,"{'a': 0.5, 'e': 1.0195788231247695e-56}",25,0,24.61523531380396,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 3.0385816786431356e-64}",20,0,-60.49526616395654,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 2.897817305224548e-70}",25,9,-16.76801247799512,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
14,False,"{'a': 0.5, 'e': 4.421718300208356e-75}",20,1,29.95559843197195,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 8.433758354584419e-81}",20,9,20.537771131736868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 4.118046071574423e-84}",20,4,24.713718004613973,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 6.28363963558109e-89}",30,0,1.6156585935340488,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 5.852095443365248e-98}",30,12,30.399137586308505,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 2.2323972485981933e-103}",25,11,17.167007110411127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.5, 'e': 1.3625471488026082e-107}",30,0,41.81378114380087,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,7,9.575609837614087,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,4,22.26626654533481,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",35,4,37.359986505947255,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,-26.946268961971498,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
5,True,"{'a': 0, 'e': 0}",25,3,17.88934024981091,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,31.453099063111278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,0,-13.378514026969714,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
8,True,"{'a': 0, 'e': 0}",20,8,19.423304123065257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,-53.78074028672243,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",30,0,47.94995400420108,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
