trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",25,7,-62.57110187582955,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
2,False,"{'a': 0.5, 'e': 0.018014398509482003}",25,0,-177.15553734475753,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 3}",0
3,False,"{'a': 0.5, 'e': 6.805647338418786e-05}",30,0,-87.07938339032258,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
4,False,"{'a': 0.5, 'e': 8.424983333484609e-08}",25,0,-62.01496816452271,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
5,False,"{'a': 0.5, 'e': 3.182868713022652e-10}",30,0,-20.420634685325886,"{0: 26, 1: 2, 2: 0, 3: 2, 4: 0}",0
6,False,"{'a': 0.5, 'e': 3.940200619639476e-13}",25,0,-10.020282226116137,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 1.4885657073574156e-15}",25,0,-9.275968640956469,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 5.623642243179051e-18}",20,0,13.006153429538967,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 6.483618076376623e-20}",25,11,23.963402759606467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.5, 'e': 2.8515253860139054e-21}",25,0,-16.178908667823528,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 1.077275832637121e-23}",20,0,-0.5884702801235646,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 1.2420144738405848e-25}",20,0,25.062424618782742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 1.43194519592377e-27}",20,0,-38.568639601453924,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
14,False,"{'a': 0.5, 'e': 1.6509204097989811e-29}",25,0,29.174613398496327,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 6.237000967296111e-32}",25,0,1.2295682688261003,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
16,False,"{'a': 0.5, 'e': 2.35627234572678e-34}",20,0,3.467864387370117,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
17,False,"{'a': 0.5, 'e': 2.716597058098827e-36}",25,0,-27.505976337751598,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
18,False,"{'a': 0.5, 'e': 1.0263013515702561e-38}",30,0,-21.456721244554778,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 1.2704995354815238e-41}",30,0,29.423411021543508,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 1.5728022448660575e-44}",25,0,32.559426392889016,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",30,0,-12.33268715450201,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,0,-49.06500689683695,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
3,True,"{'a': 0, 'e': 0}",20,0,1.7835730329466817,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,0,-5.328393334343403,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,0,29.346461984617616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,0,22.373674422598754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",25,0,21.34671406776889,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",25,0,-16.168480245650755,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
9,True,"{'a': 0, 'e': 0}",25,0,37.217264955422365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,0,4.770011385120901,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
