trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",20,0,-198.80864774959784,"{0: 11, 1: 2, 2: 0, 3: 4, 4: 3}",0
2,False,"{'a': 0.75, 'e': 0.9999980000006666}",20,0,-186.5081632381495,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
3,False,"{'a': 0.75, 'e': 0.9999920000106667}",20,0,-47.17911236627117,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
4,False,"{'a': 0.75, 'e': 0.999982000054}",25,0,-96.43399827710564,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
5,False,"{'a': 0.75, 'e': 0.9999638752175021}",25,9,-128.3902863123181,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 2}",1
6,False,"{'a': 0.75, 'e': 0.9999489954335835}",20,14,-4.753926753880008,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
7,False,"{'a': 0.75, 'e': 0.999942755546163}",35,0,-165.71762024959514,"{0: 22, 1: 3, 2: 7, 3: 1, 4: 2}",0
8,False,"{'a': 0.75, 'e': 0.9998991816941006}",25,0,-105.37056975496527,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
9,False,"{'a': 0.75, 'e': 0.9998605582407879}",25,0,-100.33262145089691,"{0: 15, 1: 3, 2: 4, 3: 3, 4: 0}",0
10,False,"{'a': 0.75, 'e': 0.9998156856622408}",25,5,-60.87800743397053,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",1
11,False,"{'a': 0.75, 'e': 0.999775288416387}",25,0,-123.9229594369581,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
12,False,"{'a': 0.75, 'e': 0.9997191681454062}",20,9,-18.756215755192557,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
13,False,"{'a': 0.75, 'e': 0.999692495761102}",20,0,-82.41305166537111,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
14,False,"{'a': 0.75, 'e': 0.9996409014940144}",25,0,-279.6579891602648,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 5}",0
15,False,"{'a': 0.75, 'e': 0.9995707857076662}",20,0,-79.84637694285318,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
16,False,"{'a': 0.75, 'e': 0.999510194990048}",20,0,-141.3778603321053,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
17,False,"{'a': 0.75, 'e': 0.9994456062329826}",25,3,-194.09339172275892,"{0: 7, 1: 3, 2: 7, 3: 4, 4: 1}",1
18,False,"{'a': 0.75, 'e': 0.9993699411734727}",20,0,-61.56875344982653,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
19,False,"{'a': 0.75, 'e': 0.9992969573935987}",20,0,-93.80491106455413,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
20,False,"{'a': 0.75, 'e': 0.9992199764272274}",25,0,-21.851034949491996,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
21,False,"{'a': 0.75, 'e': 0.9991181296463766}",20,0,-172.48937207270976,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
22,False,"{'a': 0.75, 'e': 0.9990321561605888}",20,0,-61.39461425693169,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
23,False,"{'a': 0.75, 'e': 0.9989421865475084}",20,0,-143.84635148008113,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
24,False,"{'a': 0.75, 'e': 0.9988482211670138}",30,0,-158.9779518095064,"{0: 13, 1: 7, 2: 8, 3: 1, 4: 1}",0
25,False,"{'a': 0.75, 'e': 0.9986997818589368}",25,0,-132.58582542648605,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
26,False,"{'a': 0.75, 'e': 0.9985692163205613}",25,0,-59.265904682687214,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
27,False,"{'a': 0.75, 'e': 0.9984324097278344}",25,0,-82.50789121149954,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
28,False,"{'a': 0.75, 'e': 0.9982893629357967}",20,0,-107.36958793724678,"{0: 11, 1: 1, 2: 5, 3: 3, 4: 0}",0
29,False,"{'a': 0.75, 'e': 0.9981704331581488}",20,0,-138.96306421376158,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
30,False,"{'a': 0.75, 'e': 0.9980475107000991}",20,0,-70.18326975193274,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
31,False,"{'a': 0.75, 'e': 0.9979205960533374}",25,0,-167.75261245158615,"{0: 13, 1: 0, 2: 10, 3: 0, 4: 2}",0
