trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",20,0,-61.81011569994882,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0}",20,0,-8.997869713933621,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0}",25,0,-8.42967188131743,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0}",30,0,-24.44232952631482,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0}",25,0,-98.13826382497741,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0}",20,0,-24.524995626933723,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0}",30,0,-106.03897020865259,"{0: 22, 1: 0, 2: 5, 3: 2, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0}",25,0,-78.44351132251849,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0}",25,0,23.466057936602706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0}",20,0,21.03135496435139,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0}",20,0,-1.4751747683452376,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0}",30,0,-44.194274567724335,"{0: 26, 1: 2, 2: 0, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0}",20,0,-44.43441127230493,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0}",25,6,-9.644396761899927,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0}",25,0,-13.203284207644815,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0}",30,0,-0.4257048705392301,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0}",25,0,-17.96100725563986,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0}",30,0,28.32410423158744,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0}",25,0,10.379069414969008,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0}",25,0,25.341070889954842,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,0,23.811416152804227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,0,25.33287398179176,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,0,9.828751646696926,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",30,0,22.816073988088455,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,10,24.365041170677603,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,-24.205751675560816,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
7,True,"{'a': 0, 'e': 0}",25,0,35.277207274061,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",25,0,9.769631129114536,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",25,0,-25.091202349306375,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",25,0,-12.264104032388712,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
