trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",30,21,-27.23445707197955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2,False,"{'a': 0.75, 'e': 0.07508468627929688}",25,0,-104.8472945026668,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
3,False,"{'a': 0.75, 'e': 5.650448946785622e-05}",25,7,5.342645153143972,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
4,False,"{'a': 0.75, 'e': 3.185559317401524e-07}",30,18,-66.51408942439393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
5,False,"{'a': 0.75, 'e': 1.0090689833159348e-08}",20,0,-38.04219086798127,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 3.199971607099479e-11}",25,0,-28.491909593598976,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
7,False,"{'a': 0.75, 'e': 2.4081176992364555e-14}",20,0,-38.56969938839751,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
8,False,"{'a': 0.75, 'e': 7.636651598176907e-17}",20,11,4.285517271443109,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
9,False,"{'a': 0.75, 'e': 5.7339558947340414e-18}",25,5,21.504259481691825,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.75, 'e': 1.818358939070154e-20}",25,0,-24.175012780434994,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
11,False,"{'a': 0.75, 'e': 1.3683941241930947e-23}",20,0,3.8404490060814496,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
12,False,"{'a': 0.75, 'e': 4.339467783808268e-26}",30,17,-5.543566852958216,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
13,False,"{'a': 0.75, 'e': 1.0309388183779343e-27}",30,14,-8.405687252972626,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
14,False,"{'a': 0.75, 'e': 1.0332683027438961e-29}",30,1,-128.05560908570834,"{0: 24, 1: 0, 2: 0, 3: 2, 4: 3}",1
15,False,"{'a': 0.75, 'e': 2.4603095094723804e-33}",25,17,8.121366602804457,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.75, 'e': 2.4630875689160597e-34}",25,5,-98.77139554871353,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",1
17,False,"{'a': 0.75, 'e': 7.810972705186513e-37}",25,0,-67.34649277710004,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
18,False,"{'a': 0.75, 'e': 5.878096411193486e-40}",30,11,26.672380860407554,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.75, 'e': 2.4854252689842456e-42}",20,0,18.230551098954276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.75, 'e': 7.881810286331071e-45}",20,0,13.607075005038052,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,0,19.922788275617645,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,0,-6.659518147647313,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3,True,"{'a': 0, 'e': 0}",20,7,-16.00742040997531,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,29.48113504621295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,9,-26.442444324019124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
6,True,"{'a': 0, 'e': 0}",20,10,15.452410386682955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,3,14.055083057959536,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,2,27.654769367787644,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,24.882019218934094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,0,-15.556029257360104,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
