trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.95}",25,0,-115.82231017888836,"{0: 11, 1: 5, 2: 8, 3: 1, 4: 0}",0
2,False,"{'a': 0.75, 'e': 0}",20,0,-132.44668018860872,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
3,False,"{'a': 0.75, 'e': 0}",20,0,-69.82955992784188,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
4,False,"{'a': 0.75, 'e': 0}",20,0,22.82391626840238,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,False,"{'a': 0.75, 'e': 0}",20,7,-109.945090521943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 3}",1
6,False,"{'a': 0.75, 'e': 0}",20,0,30.97636811686797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,False,"{'a': 0.75, 'e': 0}",25,0,-29.229698930011757,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.75, 'e': 0}",25,7,-5.42959143600394,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
9,False,"{'a': 0.75, 'e': 0}",20,0,-30.673544522140624,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
10,False,"{'a': 0.75, 'e': 0}",20,0,-106.45245358059296,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 2}",0
11,False,"{'a': 0.75, 'e': 0}",30,6,-53.67483992019327,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 2}",1
12,False,"{'a': 0.75, 'e': 0}",20,14,1.706140988166486,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.75, 'e': 0}",25,0,34.00811851075653,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,False,"{'a': 0.75, 'e': 0}",30,16,0.48087632031045935,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
15,False,"{'a': 0.75, 'e': 0}",25,0,4.291261361119316,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
16,False,"{'a': 0.75, 'e': 0}",35,0,-49.975328773399895,"{0: 31, 1: 1, 2: 0, 3: 2, 4: 1}",0
17,False,"{'a': 0.75, 'e': 0}",30,8,-11.261305179087932,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
18,False,"{'a': 0.75, 'e': 0}",20,0,24.533772474372842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.75, 'e': 0}",30,0,-4.8950639025145986,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
20,False,"{'a': 0.75, 'e': 0}",25,13,7.564465750043371,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,6,31.8001364726172,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,0,-8.06963382713363,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3,True,"{'a': 0, 'e': 0}",20,0,0.5370460624629164,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,5,-8.171105211102581,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
5,True,"{'a': 0, 'e': 0}",20,0,-48.28529863579939,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
6,True,"{'a': 0, 'e': 0}",20,0,-32.74658689001701,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
7,True,"{'a': 0, 'e': 0}",25,0,-24.678003286661273,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
8,True,"{'a': 0, 'e': 0}",25,9,19.626425017046525,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,2,-50.84140775369472,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
10,True,"{'a': 0, 'e': 0}",30,2,-28.512036114743616,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 1}",1
11,True,"{'a': 0, 'e': 0}",35,16,-6.855910751574969,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
12,True,"{'a': 0, 'e': 0}",20,8,-27.760555828133672,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
13,True,"{'a': 0, 'e': 0}",30,4,35.89536343406921,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,21,-23.828859043852965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
15,True,"{'a': 0, 'e': 0}",20,0,25.574944994969478,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0, 'e': 0}",30,0,45.61003990136005,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,15,0.9986496498583994,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,12,19.97062334447399,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,20,10.2961461308793,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,15,15.699761097630077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
