trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-43.264664421047584,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.9995500337489875}",20,0,-79.33762727253752,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9987502603949663}",25,0,-88.83311350988684,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.9971888181122075}",30,0,-118.9951516359517,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9944925627484974}",20,0,-77.81948623229563,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.992197667229329}",20,0,-164.6857548859304,"{0: 7, 1: 6, 2: 4, 3: 1, 4: 2}",0
7,False,"{'a': 0.5, 'e': 0.9895059058723947}",20,0,-103.80750736755155,"{0: 8, 1: 3, 2: 9, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.9864183553463477}",25,1,-195.1182863686546,"{0: 11, 1: 3, 2: 5, 3: 3, 4: 2}",1
9,False,"{'a': 0.5, 'e': 0.9821926029786937}",30,0,-131.93572757869455,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.9761151909686308}",20,0,-44.50369170168634,"{0: 12, 1: 6, 2: 1, 3: 1, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.9715751917698927}",25,0,-154.58410376387366,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.965353927559618}",25,0,-172.84341064191494,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
13,False,"{'a': 0.5, 'e': 0.9585293485682455}",30,0,-85.53600576638777,"{0: 18, 1: 2, 2: 10, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.9495495099729597}",25,0,-34.7059308017703,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.9414131786897075}",25,0,-141.3645365784356,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
16,False,"{'a': 0.5, 'e': 0.9326884948140962}",25,0,-43.07308932861981,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.9233809109895471}",20,0,-153.0016498950703,"{0: 7, 1: 4, 2: 6, 3: 2, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9155190527996969}",20,0,-68.15989984564207,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.9072909991954848}",20,0,-163.3883077694796,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
20,False,"{'a': 0.5, 'e': 0.8987000412886466}",20,0,-172.94827717735797,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
21,False,"{'a': 0.5, 'e': 0.8897496153478003}",20,0,-48.727369522549225,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.880443301423985}",20,0,-113.05414331076281,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
23,False,"{'a': 0.5, 'e': 0.8707848219186876}",35,0,-85.34091543563785,"{0: 25, 1: 2, 2: 7, 3: 0, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.8530467829390963}",20,0,-109.43738126889282,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.8424401861706114}",20,0,-98.38418853634316,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.8314966245600446}",20,0,-86.18038891306875,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.8202204753861273}",20,0,-156.2201144393419,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
28,False,"{'a': 0.5, 'e': 0.8086162489581828}",20,1,-81.00542597863326,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 1}",1
29,False,"{'a': 0.5, 'e': 0.7972925783865464}",20,0,-69.21064328751704,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.785062069384132}",25,0,-69.18536761734485,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.7693329357103922}",30,16,-14.264750124340585,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.7603139617444397}",20,0,-82.75934852666327,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.7471716549666739}",25,0,-167.06823648723673,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 3}",0
34,False,"{'a': 0.5, 'e': 0.7303241288853758}",20,0,-17.65328148282364,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.7165169642410081}",20,0,-82.56639656059967,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
36,False,"{'a': 0.5, 'e': 0.7024232023643763}",25,1,-37.214768073018405,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 1}",1
37,False,"{'a': 0.5, 'e': 0.6851403250452572}",25,7,-39.89532394905684,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
38,False,"{'a': 0.5, 'e': 0.671918643459207}",20,0,-78.5625381497714,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
39,False,"{'a': 0.5, 'e': 0.656972752419945}",25,0,-58.238376951154564,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.6379215643734771}",20,0,-32.18977850862362,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.6223929842447792}",25,0,-46.835885210904834,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.6026329120949367}",30,18,-55.132177172161335,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
43,False,"{'a': 0.5, 'e': 0.5930135305208633}",25,10,-91.44958666486957,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1
44,False,"{'a': 0.5, 'e': 0.5808693832531429}",20,0,-35.45682927778393,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.5644743629347548}",25,0,-200.34530164665216,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
46,False,"{'a': 0.5, 'e': 0.5436638584190042}",25,0,-62.278849417459995,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.5225135816887643}",25,15,-58.82543333317119,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.513961288714249}",30,7,-0.39775616464001073,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.4940973836787822}",25,9,-48.260732722177856,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
