trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.99096120814161,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9998000066665778}",20,0,-112.91352200620854,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9992001066609779}",20,0,-93.37370906873386,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.9982005399352042}",20,0,-135.44220726717796,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.9968017063026194}",25,0,-106.46567249832403,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.9944925627484974}",25,0,-106.50923594776964,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.9915618937147881}",25,3,-58.57514449160049,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
8,False,"{'a': 0.5, 'e': 0.9884702243288492}",20,0,-19.07785986401194,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.9852444312681263}",25,0,-157.5902016276668,"{0: 12, 1: 4, 2: 5, 3: 3, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.9806581746433226}",25,0,-177.35104715470308,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.9754590385811684}",20,4,-31.25385873889445,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0.971811437112645}",20,0,-13.920022977947164,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9669022061162116}",25,0,-84.8245350029364,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.9602220478624496}",30,7,-49.28260101805273,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.9535461825191301}",20,0,-156.04144594222194,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
16,False,"{'a': 0.5, 'e': 0.9473309438568531}",25,11,-71.07165006379012,"{0: 7, 1: 0, 2: 6, 3: 1, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.9427546655283462}",20,0,-127.93609287344646,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.9358968236779348}",25,0,-113.05792008865845,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.9267984326731847}",20,5,-61.31794298683259,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0.9210609940028851}",25,0,-146.74084322658658,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.9110387329540337}",30,0,-105.88450084042768,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.8982610281785611}",20,0,-90.57560945028267,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.8892927216231682}",30,0,-64.69905829071905,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.8751744744262013}",20,0,-124.72757384422553,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.8653239416229412}",20,0,-54.62818952890819,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.8551272907805307}",25,0,-116.00148933003558,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.8419009751622687}",20,0,-67.02687587280315,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.8309406791001636}",25,18,13.609641581290575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.8270258257814919}",25,9,-75.24067595903533,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 2}",1
30,False,"{'a': 0.5, 'e': 0.8179257296297665}",25,0,-54.1668606380972,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.8032885437797759}",25,0,-78.28446443025308,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.7881493287380938}",20,0,-110.9974927924787,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
33,False,"{'a': 0.5, 'e': 0.7756828434338298}",30,7,-50.20386669802506,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.7609631372347876}",30,0,-111.35243020273793,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
35,False,"{'a': 0.5, 'e': 0.7411597954431091}",20,0,-62.617171246979034,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.7275858904925034}",25,0,-163.5038388827065,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
37,False,"{'a': 0.5, 'e': 0.7102099032535507}",20,0,-22.80781868429439,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.6959890050224995}",25,16,5.754843489410641,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.689498432951747}",20,0,-33.997620197344155,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.674875760071267}",25,0,-115.84867978928779,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.6562185097387998}",20,0,-45.665486148223046,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.6409968581633251}",20,0,-38.89046393545086,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.625518816391096}",25,7,6.6400217737652945,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.6113744799687056}",20,4,-84.6723578184539,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 2}",1
45,False,"{'a': 0.5, 'e': 0.5986353031776124}",20,3,-9.629995045526494,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.5849320893481047}",20,0,6.534378412422768,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.5685945428247148}",30,0,-93.28423356515081,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.5436638584190042}",30,9,-28.75967773249288,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
