trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",30,0,-170.95690789246947,"{0: 19, 1: 2, 2: 4, 3: 3, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0}",20,0,13.931091445954918,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0}",25,9,-16.836018791330133,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
4,False,"{'a': 0.5, 'e': 0}",25,0,-6.393161516052405,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0}",20,0,-4.231762884366604,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0}",25,7,22.01735286879401,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0}",20,16,8.152644082048514,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.5, 'e': 0}",25,17,-38.55516127052996,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
9,False,"{'a': 0.5, 'e': 0}",25,9,-18.071087710421963,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
10,False,"{'a': 0.5, 'e': 0}",20,0,26.91032156380526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0}",20,0,-63.14906624436243,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0}",20,5,-20.753748706625558,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
13,False,"{'a': 0.5, 'e': 0}",20,0,18.239400733646487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0}",35,19,30.50122671346611,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0}",25,0,26.27625631977821,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0}",20,4,27.58671265732792,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0}",20,0,20.400577997063568,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0}",25,0,8.536537646294404,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0}",20,4,-105.06454923364052,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 3}",1
20,False,"{'a': 0.5, 'e': 0}",20,10,4.901429699118921,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,0,2.4457593190094036,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
2,True,"{'a': 0, 'e': 0}",20,0,10.75134280053328,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,0,28.5596411853892,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,0,26.94577677862703,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,19,11.510751533020184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,0,34.82242709046072,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,9,16.496343502947468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,0,11.96553544979341,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,0,19.870678067247667,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,2,20.14484946274383,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
