trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-191.41718913019426,"{0: 7, 1: 4, 2: 4, 3: 3, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9999980000006666}",25,0,-173.03435918075135,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.9999898750170859}",25,0,-146.06622422232175,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.9999755001000415}",20,8,-37.06198960828355,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
5,False,"{'a': 0.5, 'e': 0.9999663801883837}",20,0,-59.02387595295631,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.9999479804510119}",20,0,-98.79967844536978,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
7,False,"{'a': 0.5, 'e': 0.9999255809230515}",35,0,-81.11751469685282,"{0: 25, 1: 2, 2: 6, 3: 2, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.9998767575315342}",20,0,-120.16131380044239,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9998433590895667}",25,0,-107.69771488062597,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.9997959869372657}",30,0,-95.13263247084055,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.9997308920707125}",25,0,-183.88573904190253,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.9996697731765598}",20,0,-98.00972629778228,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.9996163795299536}",25,0,-104.30515215687751,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.9995440146579864}",20,0,-91.7865926706409,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.999481624791668}",25,0,-174.77498111228732,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
16,False,"{'a': 0.5, 'e': 0.9993980154072725}",25,0,-156.1300857709268,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
17,False,"{'a': 0.5, 'e': 0.9993081597885338}",25,0,-86.60320133545197,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9992120584970495}",20,0,-162.95011623022592,"{0: 9, 1: 1, 2: 5, 3: 4, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.9991306809817989}",30,0,-127.85152353808076,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.9990011213374064}",20,0,-128.5059823002728,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.9989097531639767}",20,0,-154.81704494081615,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
22,False,"{'a': 0.5, 'e': 0.9988143893528663}",25,0,-124.28791927609585,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
23,False,"{'a': 0.5, 'e': 0.9986895663061343}",30,0,-127.28621944226339,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.9985315395368242}",35,0,-216.18212926464733,"{0: 23, 1: 2, 2: 4, 3: 2, 4: 4}",0
25,False,"{'a': 0.5, 'e': 0.9983358167892457}",20,0,-138.29040266732096,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.9982184842178542}",20,0,-96.41310398308526,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.9980971587738569}",30,0,-215.9995647731862,"{0: 14, 1: 6, 2: 6, 3: 1, 4: 3}",0
28,False,"{'a': 0.5, 'e': 0.9979076850376887}",20,0,-90.44727347772113,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
