trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",30,0,-213.1049648169833,"{0: 14, 1: 5, 2: 7, 3: 1, 4: 3}",0
2,False,"{'a': 0.75, 'e': 0.999995500003375}",30,0,-60.35181230346754,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
3,False,"{'a': 0.75, 'e': 0.999982000054}",20,0,-140.1572769807286,"{0: 7, 1: 3, 2: 7, 3: 3, 4: 0}",0
4,False,"{'a': 0.75, 'e': 0.9999680001706663}",25,0,-156.86061303560484,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
5,False,"{'a': 0.75, 'e': 0.999944875506459}",20,0,-92.28514146056085,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.9999218760172474}",30,0,-124.2050908130529,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
7,False,"{'a': 0.75, 'e': 0.9998798774049833}",20,0,-187.24977268933216,"{0: 8, 1: 3, 2: 6, 3: 0, 4: 3}",0
8,False,"{'a': 0.75, 'e': 0.9998468789078377}",20,0,-136.20301629104935,"{0: 8, 1: 4, 2: 4, 3: 4, 4: 0}",0
9,False,"{'a': 0.75, 'e': 0.9998098810245096}",20,0,-150.17945686527742,"{0: 6, 1: 9, 2: 3, 3: 0, 4: 2}",0
10,False,"{'a': 0.75, 'e': 0.9997688839029905}",20,0,-101.51164720401817,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
11,False,"{'a': 0.75, 'e': 0.9997238877072687}",25,0,-88.10359513911875,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
12,False,"{'a': 0.75, 'e': 0.9996620190402377}",20,12,-112.52385314891355,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 3}",1
13,False,"{'a': 0.75, 'e': 0.9996409014940144}",20,0,-44.27763350228078,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
14,False,"{'a': 0.75, 'e': 0.9995853086646539}",20,0,-104.87113522185183,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
15,False,"{'a': 0.75, 'e': 0.9995257174953914}",20,9,-31.015167926485866,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
16,False,"{'a': 0.75, 'e': 0.9994912381456245}",30,0,-163.83307391543462,"{0: 15, 1: 6, 2: 7, 3: 0, 4: 2}",0
17,False,"{'a': 0.75, 'e': 0.9993910568120054}",25,7,-72.09773835420044,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 0}",1
18,False,"{'a': 0.75, 'e': 0.9993266305846344}",20,0,-27.567544957323697,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
19,False,"{'a': 0.75, 'e': 0.9992512484568066}",35,0,-218.1001982698812,"{0: 18, 1: 3, 2: 10, 3: 2, 4: 2}",0
20,False,"{'a': 0.75, 'e': 0.9991097121334522}",20,0,-180.76817398616365,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
21,False,"{'a': 0.75, 'e': 0.9990233390191963}",25,0,-269.9017111464931,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 5}",0
22,False,"{'a': 0.75, 'e': 0.9989097531639767}",25,0,-125.4535379834412,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
23,False,"{'a': 0.75, 'e': 0.9987899241260516}",20,0,-81.77399105959296,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
24,False,"{'a': 0.75, 'e': 0.9986895663061343}",20,0,-48.69601965802842,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
25,False,"{'a': 0.75, 'e': 0.9985852137292832}",25,0,-93.20333775878682,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
26,False,"{'a': 0.75, 'e': 0.9984491560187011}",20,0,-17.14383685700889,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
27,False,"{'a': 0.75, 'e': 0.9983358167892457}",20,0,-90.20969400809093,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
28,False,"{'a': 0.75, 'e': 0.9982184842178542}",25,12,-55.90075970533641,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 1}",1
29,False,"{'a': 0.75, 'e': 0.9981400768384904}",20,0,-96.88620513154818,"{0: 9, 1: 7, 2: 3, 3: 0, 4: 1}",0
30,False,"{'a': 0.75, 'e': 0.9980161562865429}",35,0,-200.36376663943864,"{0: 21, 1: 6, 2: 3, 3: 2, 4: 3}",0
31,False,"{'a': 0.75, 'e': 0.9977896897255221}",20,0,-84.95979752818056,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
32,False,"{'a': 0.75, 'e': 0.9976547922402782}",20,0,-170.75020235946192,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",0
33,False,"{'a': 0.75, 'e': 0.9975159041371955}",25,0,-55.377392269309325,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
34,False,"{'a': 0.75, 'e': 0.9973366830498752}",25,0,-234.8659463303801,"{0: 10, 1: 5, 2: 6, 3: 0, 4: 4}",0
35,False,"{'a': 0.75, 'e': 0.9971512286115325}",20,2,-61.79813979540953,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
36,False,"{'a': 0.75, 'e': 0.9970138423741639}",20,0,-38.442950850637,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
37,False,"{'a': 0.75, 'e': 0.9968574023674213}",20,0,-21.675014118384933,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
38,False,"{'a': 0.75, 'e': 0.9966969749323984}",20,0,-68.91962522375434,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
39,False,"{'a': 0.75, 'e': 0.9965325607108046}",25,0,-164.14259169535532,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 2}",0
40,False,"{'a': 0.75, 'e': 0.9963214375186144}",20,0,-148.71487848095688,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
41,False,"{'a': 0.75, 'e': 0.9961480554560836}",30,0,-171.3148225951512,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
42,False,"{'a': 0.75, 'e': 0.9958805114754479}",30,0,-215.6466395842025,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 4}",0
43,False,"{'a': 0.75, 'e': 0.9956040045769311}",20,0,-170.74774792135534,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
44,False,"{'a': 0.75, 'e': 0.9954146884713634}",30,0,-145.2538179317994,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
45,False,"{'a': 0.75, 'e': 0.9951232489463369}",20,0,-202.92231214833998,"{0: 8, 1: 4, 2: 3, 3: 2, 4: 3}",0
46,False,"{'a': 0.75, 'e': 0.9949239801519115}",20,13,-10.274449520836097,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.75, 'e': 0.9948532958297358}",30,0,-257.0491048037251,"{0: 15, 1: 2, 2: 8, 3: 1, 4: 4}",0
48,False,"{'a': 0.75, 'e': 0.9945448420191606}",20,0,-125.79600480158815,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
49,False,"{'a': 0.75, 'e': 0.9943342332502848}",20,0,-94.23113138831219,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
50,False,"{'a': 0.75, 'e': 0.9941196471458018}",30,0,-165.64127029450907,"{0: 15, 1: 2, 2: 11, 3: 1, 4: 1}",0
51,False,"{'a': 0.75, 'e': 0.9937903123667908}",35,0,-167.3830188720379,"{0: 20, 1: 4, 2: 7, 3: 3, 4: 1}",0
52,False,"{'a': 0.75, 'e': 0.9933947843142158}",25,0,-96.33474513144331,"{0: 13, 1: 2, 2: 10, 3: 0, 4: 0}",0
53,False,"{'a': 0.75, 'e': 0.9931048135349669}",30,0,-112.33930927216245,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
54,False,"{'a': 0.75, 'e': 0.992748655651639}",20,0,-104.48199252805327,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
55,False,"{'a': 0.75, 'e': 0.9925062531220232}",25,0,-120.24474168885739,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
56,False,"{'a': 0.75, 'e': 0.992197667229329}",20,0,-103.44532020749247,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
57,False,"{'a': 0.75, 'e': 0.9919463335341185}",20,0,-16.43017429238584,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
58,False,"{'a': 0.75, 'e': 0.9916910320548965}",30,0,-47.87827103664366,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
59,False,"{'a': 0.75, 'e': 0.9913006424792677}",20,0,-201.09011872713134,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 4}",0
60,False,"{'a': 0.75, 'e': 0.9910354260424993}",20,0,-88.51525223073855,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
61,False,"{'a': 0.75, 'e': 0.990766245465348}",20,0,-104.50623099727379,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
62,False,"{'a': 0.75, 'e': 0.9904931018245359}",20,0,-76.21574235942178,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
63,False,"{'a': 0.75, 'e': 0.9902159962126371}",35,0,-257.44096606327304,"{0: 18, 1: 2, 2: 11, 3: 0, 4: 4}",0
64,False,"{'a': 0.75, 'e': 0.9897215312417482}",30,19,-48.00468600528029,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
65,False,"{'a': 0.75, 'e': 0.9895636236822664}",25,4,-169.27830315731225,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 4}",1
66,False,"{'a': 0.75, 'e': 0.9892588390245124}",25,0,-207.13341200753766,"{0: 11, 1: 3, 2: 6, 3: 3, 4: 2}",0
67,False,"{'a': 0.75, 'e': 0.9888903120225411}",20,0,-82.37386433274366,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
68,False,"{'a': 0.75, 'e': 0.9885910403050214}",30,0,-131.76624789187858,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
69,False,"{'a': 0.75, 'e': 0.988134718676826}",30,0,-140.05175943433954,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
70,False,"{'a': 0.75, 'e': 0.9876695038428324}",30,0,-97.23620839802855,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
71,False,"{'a': 0.75, 'e': 0.987195399989971}",20,0,-53.74025277442855,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
72,False,"{'a': 0.75, 'e': 0.9868743945147501}",20,0,-64.91492199029085,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
73,False,"{'a': 0.75, 'e': 0.986549441543267}",25,0,-169.35775966316538,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
74,False,"{'a': 0.75, 'e': 0.9861377011439789}",30,0,-222.91342776825186,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 4}",0
75,False,"{'a': 0.75, 'e': 0.9856354772622054}",25,2,-213.62643675012444,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 3}",1
76,False,"{'a': 0.75, 'e': 0.9852444312681263}",30,0,-68.97539299304619,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
77,False,"{'a': 0.75, 'e': 0.9847265389049334}",30,0,-78.50051206934694,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
78,False,"{'a': 0.75, 'e': 0.9841997840095373}",20,0,-185.34204443983623,"{0: 8, 1: 5, 2: 3, 3: 1, 4: 3}",0
79,False,"{'a': 0.75, 'e': 0.9838436927881214}",20,0,-68.89321241188289,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
80,False,"{'a': 0.75, 'e': 0.9834836661932461}",30,0,-38.5313449662267,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
81,False,"{'a': 0.75, 'e': 0.9829362506302315}",25,0,-183.6649718640597,"{0: 13, 1: 0, 2: 8, 3: 2, 4: 2}",0
82,False,"{'a': 0.75, 'e': 0.9824733131012553}",25,0,-155.0082886199628,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
83,False,"{'a': 0.75, 'e': 0.9820042351172703}",25,0,-156.33674332235418,"{0: 13, 1: 6, 2: 2, 3: 2, 4: 2}",1
