trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",25,0,-101.1932788182072,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9977982791785807}",20,0,-38.01682850358064,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': -0.8733046400935156}",20,0,21.51236145118698,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.4677318402470736}",20,0,-103.78283486144436,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.08838369930580554}",25,3,-18.386352293489384,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
6,False,"{'a': 0.5, 'e': -0.9956855884367365}",25,0,-32.58923083139923,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': -0.99964745596635}",20,0,-19.09010062139625,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.8243313311075577}",25,0,-54.960947036033055,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.8600617162362019}",25,0,-39.941809657008264,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.8920048697881602}",20,6,-79.1652125513812,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 1}",1
11,False,"{'a': 0.5, 'e': 0.3755095977670121}",20,1,-61.09502490289003,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
12,False,"{'a': 0.5, 'e': -0.3047962661308802}",30,0,-0.5957439331968721,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.8508956066916382}",30,0,-45.41859764886246,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
14,False,"{'a': 0.5, 'e': -0.988033948885742}",20,8,18.20496560601806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': -0.9055847552047066}",25,0,25.414814486893206,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': -0.875459459043705}",25,13,18.53172963227515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': -0.7055510066862999}",20,3,24.773642925535942,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': -0.141105086702016}",20,14,8.12882618800775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.27940102631098374}",20,0,-25.50973109030137,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.2879177506452518}",20,0,-27.818021212446922,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
21,False,"{'a': 0.5, 'e': -0.7625682008753122}",30,16,12.351013121668805,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,0,22.76519417817014,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,3,11.026529969991659,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,3,16.88622773928248,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,-21.39813213026003,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,6,4.6666317972660245,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,-9.413200630943447,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,0,3.2842831447687266,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,8,-22.54613124913026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
9,True,"{'a': 0, 'e': 0}",20,0,-79.50169316554229,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
10,True,"{'a': 0, 'e': 0}",30,22,14.822262231319435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,13,12.430063624358244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,5,26.8439331092434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,15,18.867116375226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,0,-3.6285435065194505,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,0,31.737686181707886,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0, 'e': 0}",20,0,16.15389168703351,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
