trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",30,0,-157.31593978669122,"{0: 15, 1: 3, 2: 10, 3: 1, 4: 1}",0
2,False,"{'a': 0.75, 'e': 0.99}",20,0,-118.58171836523888,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
3,False,"{'a': 0.75, 'e': 0.985}",25,0,-189.56949277088233,"{0: 14, 1: 3, 2: 3, 3: 2, 4: 3}",0
4,False,"{'a': 0.75, 'e': 0.98}",25,0,-257.0608714571135,"{0: 10, 1: 4, 2: 5, 3: 2, 4: 4}",0
5,False,"{'a': 0.75, 'e': 0.975}",25,0,-123.05739995910571,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.97}",25,7,-123.92737733093325,"{0: 9, 1: 4, 2: 2, 3: 1, 4: 2}",1
7,False,"{'a': 0.75, 'e': 0.965}",25,0,-136.04009879123808,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
8,False,"{'a': 0.75, 'e': 0.96}",30,0,-64.35355135665391,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
9,False,"{'a': 0.75, 'e': 0.955}",25,0,-132.5978289935712,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
10,False,"{'a': 0.75, 'e': 0.95}",25,0,-180.68534471169247,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
11,False,"{'a': 0.75, 'e': 0.945}",20,0,-56.20099275641997,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
12,False,"{'a': 0.75, 'e': 0.94}",20,0,-82.78373986824808,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
13,False,"{'a': 0.75, 'e': 0.9349999999999999}",25,0,-150.67085336973423,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
14,False,"{'a': 0.75, 'e': 0.9299999999999999}",20,0,-64.21131433985876,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
