trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",25,0,-91.65453629600023,"{0: 14, 1: 5, 2: 4, 3: 2, 4: 0}",0
2,False,"{'a': 0.75, 'e': 0.9996875162757026}",20,0,-10.673673408887264,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
3,False,"{'a': 0.75, 'e': 0.9989876708478425}",20,0,-68.84480888346982,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
4,False,"{'a': 0.75, 'e': 0.9978882436713011}",25,0,-250.10608492183465,"{0: 12, 1: 0, 2: 8, 3: 1, 4: 4}",0
5,False,"{'a': 0.75, 'e': 0.9959527330119943}",25,0,-61.40458511530727,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.9933947843142158}",25,0,-55.67591476205087,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
7,False,"{'a': 0.75, 'e': 0.9902159962126371}",20,0,-206.30210805083334,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
8,False,"{'a': 0.75, 'e': 0.9872272833756269}",20,0,-214.19299481829378,"{0: 7, 1: 3, 2: 5, 3: 2, 4: 3}",0
9,False,"{'a': 0.75, 'e': 0.9838436927881214}",20,0,-57.01547768090806,"{0: 10, 1: 6, 2: 4, 3: 0, 4: 0}",0
10,False,"{'a': 0.75, 'e': 0.9800665778412416}",20,0,-190.72677084285925,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
11,False,"{'a': 0.75, 'e': 0.9758974493306055}",20,0,-80.15461195116251,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
12,False,"{'a': 0.75, 'e': 0.9713379748520296}",20,0,-43.65163220922989,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
13,False,"{'a': 0.75, 'e': 0.9663899781345132}",20,0,-40.075377598454175,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
14,False,"{'a': 0.75, 'e': 0.9610554383107709}",25,5,-141.6514850651859,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",1
15,False,"{'a': 0.75, 'e': 0.955336489125606}",25,0,-72.88419448302675,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
16,False,"{'a': 0.75, 'e': 0.9476507264148157}",25,0,-150.47309828946567,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
17,False,"{'a': 0.75, 'e': 0.9393727128473789}",20,0,-68.74139088932813,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
18,False,"{'a': 0.75, 'e': 0.9323273456060345}",20,11,-55.49754207204806,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
19,False,"{'a': 0.75, 'e': 0.9290350916518241}",25,0,-180.08546307821305,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
20,False,"{'a': 0.75, 'e': 0.9194959563093155}",20,0,-118.55071887727803,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
21,False,"{'a': 0.75, 'e': 0.9114505981477284}",30,0,-102.1372976688792,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
22,False,"{'a': 0.75, 'e': 0.8987000412886466}",30,0,-131.04505955651416,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
23,False,"{'a': 0.75, 'e': 0.8851407150528379}",20,0,-69.82250226461478,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
24,False,"{'a': 0.75, 'e': 0.87565784419869}",25,0,-129.68784551977484,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
25,False,"{'a': 0.75, 'e': 0.863312172368211}",20,1,-62.7223346056937,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
26,False,"{'a': 0.75, 'e': 0.8535681907719751}",35,12,-44.62422957957405,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 0}",1
27,False,"{'a': 0.75, 'e': 0.841360922253021}",30,0,-127.89049300246067,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
28,False,"{'a': 0.75, 'e': 0.8247705598626173}",25,15,-45.95258130610421,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
29,False,"{'a': 0.75, 'e': 0.8190747406568822}",20,8,-25.82858156132136,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
30,False,"{'a': 0.75, 'e': 0.812131691345271}",20,0,-70.61525394368003,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
31,False,"{'a': 0.75, 'e': 0.8003005648193803}",20,1,-20.542567306445967,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 0}",1
32,False,"{'a': 0.75, 'e': 0.7887644186269709}",25,12,-47.84990061845447,"{0: 8, 1: 2, 2: 1, 3: 2, 4: 0}",1
33,False,"{'a': 0.75, 'e': 0.7807069511324468}",20,0,-91.49065818367191,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
34,False,"{'a': 0.75, 'e': 0.7680537017920684}",30,0,-122.92184327504674,"{0: 19, 1: 2, 2: 5, 3: 4, 4: 0}",0
35,False,"{'a': 0.75, 'e': 0.7484994219661651}",30,0,-188.60834608306678,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
36,False,"{'a': 0.75, 'e': 0.7282715431826874}",25,0,-71.29649894289953,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
37,False,"{'a': 0.75, 'e': 0.7109135380122773}",20,0,-123.70963433453518,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
38,False,"{'a': 0.75, 'e': 0.6967067093471654}",25,12,-21.66655833967151,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
39,False,"{'a': 0.75, 'e': 0.6873224719473061}",20,0,-9.723264901050264,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
40,False,"{'a': 0.75, 'e': 0.6726589323399843}",20,16,9.990644794372685,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.75, 'e': 0.6696937482698646}",20,2,-126.89367362538046,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
42,False,"{'a': 0.75, 'e': 0.6562185097387998}",30,11,-55.4981900082114,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
43,False,"{'a': 0.75, 'e': 0.6417640810392349}",25,1,-101.88918388506131,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 1}",1
44,False,"{'a': 0.75, 'e': 0.6231753778259617}",20,2,-139.58910831799395,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 3}",1
45,False,"{'a': 0.75, 'e': 0.6089977080824067}",20,2,-21.498809172423236,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
46,False,"{'a': 0.75, 'e': 0.5946227284088875}",35,0,-124.94740453007795,"{0: 25, 1: 1, 2: 7, 3: 0, 4: 2}",0
47,False,"{'a': 0.75, 'e': 0.5661241340864698}",20,10,-64.84756903977899,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
48,False,"{'a': 0.75, 'e': 0.5578527654870429}",25,0,-151.65742852726274,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
49,False,"{'a': 0.75, 'e': 0.5369321084919078}",20,0,-96.12395915580609,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
50,False,"{'a': 0.75, 'e': 0.5199533413309696}",25,2,-63.686592397456955,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 0}",1
51,False,"{'a': 0.75, 'e': 0.5001710745970701}",25,0,-91.25703808422429,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
52,False,"{'a': 0.75, 'e': 0.47836886894144715}",30,0,-114.29207887291508,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
53,False,"{'a': 0.75, 'e': 0.4518128007017902}",25,5,-138.03342218093925,"{0: 13, 1: 0, 2: 2, 3: 3, 4: 2}",1
54,False,"{'a': 0.75, 'e': 0.43388137522789066}",25,0,-35.3635082751959,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
55,False,"{'a': 0.75, 'e': 0.41122389040539764}",25,0,30.710265150535754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
