trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",30,0,-170.47538027528597,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
2,False,"{'a': 0.75, 'e': 0.99}",25,0,-96.75538109460643,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
3,False,"{'a': 0.75, 'e': 0.985}",25,0,-196.20771772187987,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
4,False,"{'a': 0.75, 'e': 0.98}",25,0,-114.04789165319785,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
5,False,"{'a': 0.75, 'e': 0.975}",20,9,-54.50257255201455,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
6,False,"{'a': 0.75, 'e': 0.97}",25,0,-183.71707199878088,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
7,False,"{'a': 0.75, 'e': 0.965}",20,0,-88.10329344962672,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
8,False,"{'a': 0.75, 'e': 0.96}",25,0,-164.34264845286467,"{0: 13, 1: 1, 2: 7, 3: 3, 4: 1}",0
9,False,"{'a': 0.75, 'e': 0.955}",20,0,-58.91452253007928,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
10,False,"{'a': 0.75, 'e': 0.95}",25,0,-224.3112267227197,"{0: 12, 1: 0, 2: 8, 3: 2, 4: 3}",0
11,False,"{'a': 0.75, 'e': 0.945}",20,2,-131.34966825015525,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 3}",1
12,False,"{'a': 0.75, 'e': 0.94}",20,0,-104.90882309748889,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
13,False,"{'a': 0.75, 'e': 0.9349999999999999}",25,0,-168.80172564330724,"{0: 13, 1: 3, 2: 3, 3: 5, 4: 1}",0
14,False,"{'a': 0.75, 'e': 0.9299999999999999}",20,2,-52.23985134747779,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 0}",1
15,False,"{'a': 0.75, 'e': 0.9249999999999999}",25,0,-73.36603055757797,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
16,False,"{'a': 0.75, 'e': 0.9199999999999999}",20,0,-57.97383780827309,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
17,False,"{'a': 0.75, 'e': 0.9149999999999999}",20,0,-132.01644704476684,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
18,False,"{'a': 0.75, 'e': 0.9099999999999999}",20,0,-132.17710104229107,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
19,False,"{'a': 0.75, 'e': 0.9049999999999999}",25,0,-77.38892227929148,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
20,False,"{'a': 0.75, 'e': 0.8999999999999999}",25,5,-122.43467658071981,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",1
21,False,"{'a': 0.75, 'e': 0.8949999999999999}",25,0,-128.54060264112528,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
22,False,"{'a': 0.75, 'e': 0.8899999999999999}",20,9,-73.177514591465,"{0: 5, 1: 0, 2: 4, 3: 2, 4: 0}",1
23,False,"{'a': 0.75, 'e': 0.8849999999999999}",25,0,-75.69193336871028,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
24,False,"{'a': 0.75, 'e': 0.8799999999999999}",30,0,-139.54061410850377,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
25,False,"{'a': 0.75, 'e': 0.8749999999999999}",20,0,-90.62916114657463,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
26,False,"{'a': 0.75, 'e': 0.8699999999999999}",30,0,-98.01361700755922,"{0: 20, 1: 6, 2: 2, 3: 1, 4: 1}",0
27,False,"{'a': 0.75, 'e': 0.8649999999999999}",30,16,-57.54561898701357,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
28,False,"{'a': 0.75, 'e': 0.8599999999999999}",25,0,-88.66932963923132,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
29,False,"{'a': 0.75, 'e': 0.8549999999999999}",30,0,-131.96485478864693,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
30,False,"{'a': 0.75, 'e': 0.8499999999999999}",25,0,-38.48614376561799,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
31,False,"{'a': 0.75, 'e': 0.8449999999999999}",25,0,-75.00572525104589,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
32,False,"{'a': 0.75, 'e': 0.8399999999999999}",20,0,-189.63317979790574,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
33,False,"{'a': 0.75, 'e': 0.8349999999999999}",25,14,7.243187431779404,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
34,False,"{'a': 0.75, 'e': 0.8299999999999998}",30,0,-91.51501188198439,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
35,False,"{'a': 0.75, 'e': 0.8249999999999998}",20,0,-91.61706029654077,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
36,False,"{'a': 0.75, 'e': 0.8199999999999998}",20,0,-57.866636658548025,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
37,False,"{'a': 0.75, 'e': 0.8149999999999998}",20,0,-128.3835754947127,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
38,False,"{'a': 0.75, 'e': 0.8099999999999998}",20,3,-79.95019035400252,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
39,False,"{'a': 0.75, 'e': 0.8049999999999998}",25,0,-146.20601172306405,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
40,False,"{'a': 0.75, 'e': 0.7999999999999998}",20,7,-50.495886949287815,"{0: 6, 1: 2, 2: 5, 3: 0, 4: 0}",1
41,False,"{'a': 0.75, 'e': 0.7949999999999998}",25,0,-65.98629145291939,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
42,False,"{'a': 0.75, 'e': 0.7899999999999998}",20,0,-57.77031741599389,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
