trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-129.17127214527628,"{0: 16, 1: 4, 2: 9, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': -0.7596879128588213}",25,0,-24.87594744967589,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': -0.7148869687796651}",20,0,-182.0529832231301,"{0: 12, 1: 1, 2: 1, 3: 3, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.9802426408101081}",20,0,-67.32457032231399,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
5,False,"{'a': 0.5, 'e': -0.9301004142012892}",25,0,-114.88453667688465,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
6,False,"{'a': 0.5, 'e': -0.9524129804151563}",30,2,-7.744255509224459,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0.17171734183077755}",25,18,0.15825292132414015,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
8,False,"{'a': 0.5, 'e': -0.506378638074642}",25,10,20.154598563310035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,False,"{'a': 0.5, 'e': -0.9843766433940419}",20,1,26.66454042786444,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.9683606998774463}",25,0,-173.94969313835884,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.9827795820412206}",20,0,-141.48763917669066,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
12,False,"{'a': 0.5, 'e': -0.7240971967004738}",20,0,26.392943233878647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.23235910202965793}",30,0,-56.20912570918754,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
14,False,"{'a': 0.5, 'e': -0.8090099069535975}",20,9,16.86464092661133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': -0.988033948885742}",20,0,31.100932847093137,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.9129390999389944}",25,10,-51.99998549632519,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
17,False,"{'a': 0.5, 'e': -0.06633693633562374}",20,2,2.5583414943356653,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
18,False,"{'a': 0.5, 'e': -0.3507691132091307}",25,9,25.370741006593157,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.9775332947055968}",25,0,-137.92886253569486,"{0: 11, 1: 4, 2: 9, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.9614016390808037}",20,0,-169.9421417581667,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
21,False,"{'a': 0.5, 'e': -0.9563715251281321}",20,0,28.426820955360526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,9,20.826173585866393,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,9,18.063244388547734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,19.677903619272545,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,16,7.501761014881947,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,0,-44.939407647829185,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
6,True,"{'a': 0, 'e': 0}",25,9,26.07544426311953,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,19,20.075679154604227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,7,28.316877992854785,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,15,18.733123590262554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,7,-2.978842526402264,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
