trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",25,0,-154.27503353372686,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
2,False,"{'a': 0.75, 'e': 0.0717897987691853}",20,0,-38.9875704287314,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
3,False,"{'a': 0.75, 'e': 0.008727963568087723}",20,0,-14.017118125352189,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
4,False,"{'a': 0.75, 'e': 0.0010611166119964743}",20,0,-59.911846473784465,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
5,False,"{'a': 0.75, 'e': 0.00012900700781701054}",20,16,5.350699954571651,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,False,"{'a': 0.75, 'e': 8.464149782874062e-05}",20,0,-40.96918638521143,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
7,False,"{'a': 0.75, 'e': 1.0290430145553224e-05}",25,0,-77.13949006215105,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
8,False,"{'a': 0.75, 'e': 7.387479093976242e-07}",20,2,-15.485615553265422,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
9,False,"{'a': 0.75, 'e': 1.10882098037457e-07}",25,0,8.422773711302064,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
10,False,"{'a': 0.75, 'e': 7.960203505214115e-09}",35,16,5.8555820710776345,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
11,False,"{'a': 0.75, 'e': 1.0753054578045064e-09}",25,0,-6.027610400588167,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
12,False,"{'a': 0.75, 'e': 7.719596243119219e-11}",25,0,18.262670205099788,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
13,False,"{'a': 0.75, 'e': 5.5418826087288764e-12}",20,0,5.841733654855515,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
14,False,"{'a': 0.75, 'e': 6.73763547702914e-13}",20,0,-52.59249150856907,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
15,False,"{'a': 0.75, 'e': 8.191391811479377e-14}",20,0,3.3785136068766315,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
16,False,"{'a': 0.75, 'e': 9.958820128802464e-15}",30,14,-22.90471110363258,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
17,False,"{'a': 0.75, 'e': 1.8453894755815063e-15}",25,10,-40.770968610832774,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
18,False,"{'a': 0.75, 'e': 3.799493282830271e-16}",20,0,28.08930768138473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.75, 'e': 4.6192968246584426e-17}",20,0,25.429637213466993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.75, 'e': 5.615986545028132e-18}",25,0,-59.7240360622618,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
1,True,"{'a': 0, 'e': 0}",25,16,13.26825096554889,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,0,27.126122714726844,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,18,9.316366870672965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,14.90230374404541,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,0,17.951161605381884,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",25,0,37.0132301442274,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,10,16.33559782789292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,8,27.716322516226878,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,-10.359975309494908,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",25,14,19.27886106843647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
