trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",20,0,-147.52027557552904,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
2,False,"{'a': 0.75, 'e': 0.99}",25,0,-127.46487790854657,"{0: 11, 1: 6, 2: 7, 3: 0, 4: 1}",0
3,False,"{'a': 0.75, 'e': 0.985}",30,0,-259.6808255781191,"{0: 14, 1: 6, 2: 4, 3: 2, 4: 4}",0
4,False,"{'a': 0.75, 'e': 0.98}",25,0,-147.59356655663734,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
5,False,"{'a': 0.75, 'e': 0.975}",20,0,-72.43186736452986,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.97}",20,0,-60.14155737282886,"{0: 12, 1: 5, 2: 1, 3: 2, 4: 0}",0
7,False,"{'a': 0.75, 'e': 0.965}",30,0,-188.1603261779709,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
8,False,"{'a': 0.75, 'e': 0.96}",20,0,-146.75870494854146,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
9,False,"{'a': 0.75, 'e': 0.955}",25,0,-82.13429824943614,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
10,False,"{'a': 0.75, 'e': 0.95}",20,0,-85.42505187461573,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
11,False,"{'a': 0.75, 'e': 0.945}",30,0,-138.195090961231,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
12,False,"{'a': 0.75, 'e': 0.94}",20,0,-139.70309742150425,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
13,False,"{'a': 0.75, 'e': 0.9349999999999999}",20,0,-171.09073250118223,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
14,False,"{'a': 0.75, 'e': 0.9299999999999999}",25,0,-112.05666721625039,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
15,False,"{'a': 0.75, 'e': 0.9249999999999999}",25,0,-124.98964273786328,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
16,False,"{'a': 0.75, 'e': 0.9199999999999999}",20,0,-114.87619229659785,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
17,False,"{'a': 0.75, 'e': 0.9149999999999999}",20,0,-148.64920880480588,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
18,False,"{'a': 0.75, 'e': 0.9099999999999999}",20,8,-64.88573660782711,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 1}",1
19,False,"{'a': 0.75, 'e': 0.9049999999999999}",25,0,-65.60356163699028,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
20,False,"{'a': 0.75, 'e': 0.8999999999999999}",20,0,-136.14962592708537,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
21,False,"{'a': 0.75, 'e': 0.8949999999999999}",20,0,-177.33097603552662,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 4}",0
22,False,"{'a': 0.75, 'e': 0.8899999999999999}",30,9,-99.33199643860573,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 2}",1
23,False,"{'a': 0.75, 'e': 0.8849999999999999}",20,0,-116.48135925733897,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
24,False,"{'a': 0.75, 'e': 0.8799999999999999}",20,0,-2.099785498995561,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
25,False,"{'a': 0.75, 'e': 0.8749999999999999}",20,0,-30.46586975362384,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
26,False,"{'a': 0.75, 'e': 0.8699999999999999}",30,0,-119.69700914949786,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
27,False,"{'a': 0.75, 'e': 0.8649999999999999}",20,16,6.878831606216142,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.75, 'e': 0.8599999999999999}",25,0,-116.52610833759378,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
29,False,"{'a': 0.75, 'e': 0.8549999999999999}",20,0,-80.5183601325723,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
30,False,"{'a': 0.75, 'e': 0.8499999999999999}",20,0,-10.833341446204264,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
31,False,"{'a': 0.75, 'e': 0.8449999999999999}",20,0,-62.00713470839724,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
32,False,"{'a': 0.75, 'e': 0.8399999999999999}",20,13,3.460545508563375,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.75, 'e': 0.8349999999999999}",20,0,-119.95159549130396,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
34,False,"{'a': 0.75, 'e': 0.8299999999999998}",20,0,-93.83151250238032,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
35,False,"{'a': 0.75, 'e': 0.8249999999999998}",25,0,-139.95037257804458,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
36,False,"{'a': 0.75, 'e': 0.8199999999999998}",25,11,-90.74892136774046,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 1}",1
37,False,"{'a': 0.75, 'e': 0.8149999999999998}",30,0,-212.36570961116237,"{0: 19, 1: 2, 2: 3, 3: 2, 4: 4}",0
38,False,"{'a': 0.75, 'e': 0.8099999999999998}",20,10,-21.382495720399334,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
39,False,"{'a': 0.75, 'e': 0.8049999999999998}",20,0,-182.7069401585854,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
40,False,"{'a': 0.75, 'e': 0.7999999999999998}",25,0,-94.25824846936588,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
41,False,"{'a': 0.75, 'e': 0.7949999999999998}",30,0,-123.54155580827963,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
42,False,"{'a': 0.75, 'e': 0.7899999999999998}",25,0,-92.72115311674204,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
43,False,"{'a': 0.75, 'e': 0.7849999999999998}",25,0,-156.87396793951493,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
44,False,"{'a': 0.75, 'e': 0.7799999999999998}",20,0,-17.96585605762238,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
45,False,"{'a': 0.75, 'e': 0.7749999999999998}",20,0,-34.42435043833344,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
46,False,"{'a': 0.75, 'e': 0.7699999999999998}",20,0,-77.05466067201768,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
47,False,"{'a': 0.75, 'e': 0.7649999999999998}",25,0,-55.52072689771009,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
48,False,"{'a': 0.75, 'e': 0.7599999999999998}",20,0,-109.19889263643493,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
49,False,"{'a': 0.75, 'e': 0.7549999999999998}",35,0,-99.51093705500601,"{0: 23, 1: 6, 2: 3, 3: 3, 4: 0}",0
50,False,"{'a': 0.75, 'e': 0.7499999999999998}",35,0,-41.95705635400936,"{0: 29, 1: 3, 2: 2, 3: 0, 4: 1}",0
51,False,"{'a': 0.75, 'e': 0.7449999999999998}",20,0,-54.43091848825195,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
52,False,"{'a': 0.75, 'e': 0.7399999999999998}",25,7,-34.1404996984711,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.75, 'e': 0.7349999999999998}",20,0,-123.26459496723801,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
54,False,"{'a': 0.75, 'e': 0.7299999999999998}",25,0,-63.95613766667189,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
55,False,"{'a': 0.75, 'e': 0.7249999999999998}",25,0,-86.02482276352495,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",0
