trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",20,7,-116.9929423902515,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 2}",1
2,False,"{'a': 0.75, 'e': 0}",20,3,-52.291785486402986,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
3,False,"{'a': 0.75, 'e': 0}",20,0,-69.28594043060346,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
4,False,"{'a': 0.75, 'e': 0}",30,0,-28.5985025016853,"{0: 26, 1: 0, 2: 2, 3: 2, 4: 0}",0
5,False,"{'a': 0.75, 'e': 0}",20,0,-122.07972346284924,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
6,False,"{'a': 0.75, 'e': 0}",25,0,3.7872975157471465,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
7,False,"{'a': 0.75, 'e': 0}",25,0,5.585622146748107,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
8,False,"{'a': 0.75, 'e': 0}",25,0,29.119421302033608,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
9,False,"{'a': 0.75, 'e': 0}",20,0,-133.3036657773346,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
10,False,"{'a': 0.75, 'e': 0}",25,16,2.8897307486433457,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
11,False,"{'a': 0.75, 'e': 0}",20,8,7.5936772250848215,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
12,False,"{'a': 0.75, 'e': 0}",30,17,23.67764601301914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.75, 'e': 0}",20,7,21.068117935987704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.75, 'e': 0}",25,9,7.367073871724186,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.75, 'e': 0}",30,10,24.064292099959772,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.75, 'e': 0}",25,14,18.190976602575873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.75, 'e': 0}",35,7,29.27619985330003,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
18,False,"{'a': 0.75, 'e': 0}",20,12,13.077144713789428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.75, 'e': 0}",30,0,22.265189118918865,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
20,False,"{'a': 0.75, 'e': 0}",20,13,7.455729860932325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",35,8,-8.31093569185108,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
2,True,"{'a': 0, 'e': 0}",20,2,31.80215107583056,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,17,13.724024495897092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,32.97159504061258,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,0,28.20236108541225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,0,14.572983431389757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",30,0,-17.808329768361247,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
8,True,"{'a': 0, 'e': 0}",25,11,22.155455256508716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,8,-10.885181718464212,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
10,True,"{'a': 0, 'e': 0}",20,4,25.989427967802403,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,0,15.611168904920358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0, 'e': 0}",20,14,-13.799344772838001,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,11,1.6319090841571968,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,6,21.161861759058322,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",35,19,5.463712091375681,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,0,-17.286486512134218,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
17,True,"{'a': 0, 'e': 0}",20,15,-31.15721864644278,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
18,True,"{'a': 0, 'e': 0}",25,4,3.3309327373822253,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,18,5.565793917564406,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,7,27.50721170581826,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
