trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",30,0,-181.38846350091347,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
2,False,"{'a': 0.75, 'e': 0.99}",20,0,-55.519776413154794,"{0: 10, 1: 6, 2: 4, 3: 0, 4: 0}",0
3,False,"{'a': 0.75, 'e': 0.985}",30,0,-57.25865804560752,"{0: 19, 1: 6, 2: 5, 3: 0, 4: 0}",0
4,False,"{'a': 0.75, 'e': 0.98}",20,0,-72.24410288429128,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
5,False,"{'a': 0.75, 'e': 0.975}",20,0,-53.27187647283555,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.97}",20,0,-36.09224048372201,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
7,False,"{'a': 0.75, 'e': 0.965}",30,0,-146.26809614286952,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
8,False,"{'a': 0.75, 'e': 0.96}",30,0,-201.2940433515599,"{0: 16, 1: 4, 2: 4, 3: 4, 4: 2}",0
9,False,"{'a': 0.75, 'e': 0.955}",25,0,-117.71431513343498,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
10,False,"{'a': 0.75, 'e': 0.95}",30,14,-34.2502760745905,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
11,False,"{'a': 0.75, 'e': 0.945}",30,0,-98.16208139891103,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
12,False,"{'a': 0.75, 'e': 0.94}",20,0,-48.71512356911133,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
13,False,"{'a': 0.75, 'e': 0.9349999999999999}",30,0,-119.5754048509841,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
14,False,"{'a': 0.75, 'e': 0.9299999999999999}",25,0,-185.000807294308,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
15,False,"{'a': 0.75, 'e': 0.9249999999999999}",20,0,-144.2544591748619,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
16,False,"{'a': 0.75, 'e': 0.9199999999999999}",20,0,-66.97641292493915,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
17,False,"{'a': 0.75, 'e': 0.9149999999999999}",20,0,-34.970703986504276,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
18,False,"{'a': 0.75, 'e': 0.9099999999999999}",20,0,-75.0199154008121,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
19,False,"{'a': 0.75, 'e': 0.9049999999999999}",30,0,-115.250719609599,"{0: 17, 1: 7, 2: 4, 3: 1, 4: 1}",0
20,False,"{'a': 0.75, 'e': 0.8999999999999999}",20,0,-90.13612442801325,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
21,False,"{'a': 0.75, 'e': 0.8949999999999999}",25,0,-181.24398250123633,"{0: 16, 1: 1, 2: 2, 3: 3, 4: 3}",0
22,False,"{'a': 0.75, 'e': 0.8899999999999999}",20,9,-28.409048338008358,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
23,False,"{'a': 0.75, 'e': 0.8849999999999999}",25,0,-76.26644331106147,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
24,False,"{'a': 0.75, 'e': 0.8799999999999999}",25,0,-99.05145538111738,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
25,False,"{'a': 0.75, 'e': 0.8749999999999999}",20,4,-39.38839380483875,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
26,False,"{'a': 0.75, 'e': 0.8699999999999999}",20,3,-51.30905864927341,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
27,False,"{'a': 0.75, 'e': 0.8649999999999999}",20,0,-114.16345904312037,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",1
28,False,"{'a': 0.75, 'e': 0.8599999999999999}",30,0,-65.57205342730309,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
29,False,"{'a': 0.75, 'e': 0.8549999999999999}",30,0,-161.29666479753305,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 3}",0
30,False,"{'a': 0.75, 'e': 0.8499999999999999}",30,1,-169.0283393929166,"{0: 17, 1: 2, 2: 6, 3: 2, 4: 2}",1
31,False,"{'a': 0.75, 'e': 0.8449999999999999}",25,0,-78.97519849663057,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
32,False,"{'a': 0.75, 'e': 0.8399999999999999}",20,9,-71.67236357228711,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
33,False,"{'a': 0.75, 'e': 0.8349999999999999}",30,0,-142.061686724086,"{0: 16, 1: 4, 2: 6, 3: 4, 4: 0}",0
34,False,"{'a': 0.75, 'e': 0.8299999999999998}",25,0,-128.37738360726055,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
35,False,"{'a': 0.75, 'e': 0.8249999999999998}",20,0,-143.37307891827993,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
36,False,"{'a': 0.75, 'e': 0.8199999999999998}",25,0,-156.13794211803005,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
37,False,"{'a': 0.75, 'e': 0.8149999999999998}",20,0,-86.28716583082824,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
38,False,"{'a': 0.75, 'e': 0.8099999999999998}",25,0,-33.85093316322665,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
39,False,"{'a': 0.75, 'e': 0.8049999999999998}",30,0,-96.99757726601737,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
40,False,"{'a': 0.75, 'e': 0.7999999999999998}",20,0,-85.34387927932798,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
41,False,"{'a': 0.75, 'e': 0.7949999999999998}",20,8,-46.84085211869833,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
42,False,"{'a': 0.75, 'e': 0.7899999999999998}",25,0,-20.67966016696306,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
43,False,"{'a': 0.75, 'e': 0.7849999999999998}",30,14,-15.126788885811568,"{0: 12, 1: 3, 2: 0, 3: 1, 4: 0}",1
44,False,"{'a': 0.75, 'e': 0.7799999999999998}",20,0,-67.53206712782216,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
45,False,"{'a': 0.75, 'e': 0.7749999999999998}",20,7,-40.08006430932952,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
46,False,"{'a': 0.75, 'e': 0.7699999999999998}",20,0,-150.25352520975548,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
47,False,"{'a': 0.75, 'e': 0.7649999999999998}",25,0,-71.57978130269237,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
48,False,"{'a': 0.75, 'e': 0.7599999999999998}",25,0,-13.190516067847225,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
49,False,"{'a': 0.75, 'e': 0.7549999999999998}",20,0,-134.93873539877285,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
50,False,"{'a': 0.75, 'e': 0.7499999999999998}",25,0,-81.47049231729032,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
51,False,"{'a': 0.75, 'e': 0.7449999999999998}",20,0,-27.24933399833774,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
52,False,"{'a': 0.75, 'e': 0.7399999999999998}",25,0,-73.74129540314775,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
53,False,"{'a': 0.75, 'e': 0.7349999999999998}",20,0,-94.70578892957364,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
