trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",20,0,-128.35398380511205,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
2,False,"{'a': 0.75, 'e': 0.011529215046068483}",25,0,-102.76624744543241,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
3,False,"{'a': 0.75, 'e': 4.355614296588023e-05}",20,0,-94.22044389057024,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
4,False,"{'a': 0.75, 'e': 5.021681388309362e-07}",25,7,-36.04132082104758,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
5,False,"{'a': 0.75, 'e': 9.04625697166537e-09}",20,0,-67.77517074063663,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
6,False,"{'a': 0.75, 'e': 1.0429624198832629e-10}",20,0,17.161816173528088,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
7,False,"{'a': 0.75, 'e': 1.2024538023802108e-12}",35,8,33.5917237786072,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.75, 'e': 2.9073548971824516e-15}",20,0,-27.945211199341323,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
9,False,"{'a': 0.75, 'e': 3.3519519824856807e-17}",20,3,7.427659117256845,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
10,False,"{'a': 0.75, 'e': 7.547924849643161e-19}",30,0,34.54941835885563,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.75, 'e': 9.343878384890368e-22}",30,0,-28.829155341714646,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
12,False,"{'a': 0.75, 'e': 1.1567161174869017e-24}",25,0,37.431656382788226,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.75, 'e': 4.369949938732207e-27}",20,0,-24.077196693155667,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
14,False,"{'a': 0.75, 'e': 5.0382092584197406e-29}",20,7,20.118038336966016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.75, 'e': 2.7697848314006035e-30}",20,1,-3.541690255192698,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
16,False,"{'a': 0.75, 'e': 3.9916806190695115e-32}",30,0,42.47427947806439,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,False,"{'a': 0.75, 'e': 4.94146126238561e-35}",20,7,19.599146889287066,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.75, 'e': 2.716597058098827e-36}",25,0,29.34813013935978,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.75, 'e': 1.0263013515702561e-38}",25,0,-22.09595727113205,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
20,False,"{'a': 0.75, 'e': 3.8772568831833603e-41}",30,9,-7.553841612469462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0, 'e': 0}",20,0,-38.15723189126205,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2,True,"{'a': 0, 'e': 0}",30,2,43.239571238301664,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",35,16,-22.339339164763842,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
4,True,"{'a': 0, 'e': 0}",20,8,12.526159835185172,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,0,-20.047213947169407,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
6,True,"{'a': 0, 'e': 0}",20,0,-2.2598290232199068,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",25,0,21.90911610843102,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",35,24,16.006131783195904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,0,-6.188194763444034,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",20,0,26.255984459554714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
