trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.95}",25,7,-112.14410384120183,"{0: 10, 1: 4, 2: 1, 3: 1, 4: 2}",1
2,False,"{'a': 0.75, 'e': 0.8999999999999999}",20,13,-13.168172689075131,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
3,False,"{'a': 0.75, 'e': 0.8499999999999999}",20,0,-132.3103098514311,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
4,False,"{'a': 0.75, 'e': 0.7999999999999998}",20,0,-132.70137151696701,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
5,False,"{'a': 0.75, 'e': 0.7499999999999998}",20,0,-124.31470493353498,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
6,False,"{'a': 0.75, 'e': 0.6999999999999997}",20,0,-62.050375442479336,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
7,False,"{'a': 0.75, 'e': 0.6499999999999997}",20,0,-42.67920850182788,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.75, 'e': 0.5999999999999996}",25,0,-71.06593969122032,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
9,False,"{'a': 0.75, 'e': 0.5499999999999996}",25,0,-111.67772790821647,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",0
10,False,"{'a': 0.75, 'e': 0.4999999999999996}",20,0,-35.90938024358939,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
11,False,"{'a': 0.75, 'e': 0.4499999999999996}",30,0,-95.10944317253855,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
12,False,"{'a': 0.75, 'e': 0.39999999999999963}",20,0,-93.44290459151908,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
13,False,"{'a': 0.75, 'e': 0.34999999999999964}",25,0,-199.4837523516079,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 4}",0
14,False,"{'a': 0.75, 'e': 0.29999999999999966}",25,0,-33.329548048122334,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
15,False,"{'a': 0.75, 'e': 0.24999999999999967}",25,0,-132.37976589343074,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
16,False,"{'a': 0.75, 'e': 0.19999999999999968}",25,19,11.995611923865377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.75, 'e': 0.1499999999999997}",20,0,-66.0506294107427,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
18,False,"{'a': 0.75, 'e': 0.09999999999999969}",20,1,0.8565353706207666,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
19,False,"{'a': 0.75, 'e': 0.049999999999999684}",25,0,-26.956522862032045,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
20,False,"{'a': 0.75, 'e': -3.191891195797325e-16}",20,0,28.15327734032365,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,14,18.681038107743674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,13,21.886203448883105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,11,6.378090204136157,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,8,-13.75595102716608,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
5,True,"{'a': 0, 'e': 0}",25,0,36.09754591947486,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",30,7,-14.149150287883456,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
7,True,"{'a': 0, 'e': 0}",25,0,5.270146867267198,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",25,13,16.426643930600843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,2,6.023421864774375,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,9,5.490400299970514,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
