trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 0.995}",20,0,-91.95437605814271,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
2,False,"{'a': 0.75, 'e': 0.99}",35,0,-250.61711036204963,"{0: 17, 1: 3, 2: 9, 3: 4, 4: 2}",0
3,False,"{'a': 0.75, 'e': 0.985}",20,0,-93.49915186560261,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
4,False,"{'a': 0.75, 'e': 0.98}",25,0,-87.08468136623091,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
5,False,"{'a': 0.75, 'e': 0.975}",20,0,-87.34612569619973,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.97}",25,14,-44.7598622294243,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
7,False,"{'a': 0.75, 'e': 0.965}",25,0,-57.961644998796935,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
8,False,"{'a': 0.75, 'e': 0.96}",25,0,-104.60970296649458,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
9,False,"{'a': 0.75, 'e': 0.955}",20,0,-127.49239782221963,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
10,False,"{'a': 0.75, 'e': 0.95}",20,0,-85.1724134845227,"{0: 8, 1: 7, 2: 4, 3: 1, 4: 0}",0
11,False,"{'a': 0.75, 'e': 0.945}",20,0,-152.8202037894343,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
12,False,"{'a': 0.75, 'e': 0.94}",25,0,-108.67386729931147,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
13,False,"{'a': 0.75, 'e': 0.9349999999999999}",30,0,-148.81867424815493,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
14,False,"{'a': 0.75, 'e': 0.9299999999999999}",25,0,-125.95460287212616,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
15,False,"{'a': 0.75, 'e': 0.9249999999999999}",20,0,-126.69839841835315,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
16,False,"{'a': 0.75, 'e': 0.9199999999999999}",20,0,-143.50804406892786,"{0: 12, 1: 4, 2: 0, 3: 1, 4: 3}",0
17,False,"{'a': 0.75, 'e': 0.9149999999999999}",20,0,-168.7851859697883,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
18,False,"{'a': 0.75, 'e': 0.9099999999999999}",30,0,-91.58194820695323,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
