trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",20,0,-92.6923742868801,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.99}",20,0,-65.87269247014672,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.985}",25,0,-121.65076356746978,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.98}",20,0,-45.053763181664664,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.975}",20,0,-95.93617358505516,"{0: 9, 1: 1, 2: 10, 3: 0, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.97}",20,0,-17.029286051037243,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.965}",30,0,-138.28436413531398,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.96}",25,0,-157.5003849922665,"{0: 10, 1: 5, 2: 7, 3: 2, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.955}",25,0,-95.0042956640711,"{0: 13, 1: 8, 2: 3, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.95}",30,2,-98.38937920094618,"{0: 17, 1: 6, 2: 3, 3: 1, 4: 1}",1
11,False,"{'a': 0.5, 'e': 0.945}",20,0,-103.86627888894522,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.94}",20,0,-81.74604316892852,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",20,0,-115.33582017947991,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",20,0,-62.31068938163041,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.9249999999999999}",20,0,-85.28150098485465,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,0,-33.768038786790896,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.9149999999999999}",20,0,-61.28773845299549,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9099999999999999}",25,0,-145.0106947730856,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.9049999999999999}",30,0,-113.8510747749888,"{0: 19, 1: 7, 2: 2, 3: 0, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.8999999999999999}",20,0,-62.33675252059527,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
21,False,"{'a': 0.5, 'e': 0.8949999999999999}",30,0,-199.89086765378656,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
22,False,"{'a': 0.5, 'e': 0.8899999999999999}",20,0,-43.11334564444984,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.8849999999999999}",25,0,-95.24100051814281,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.8799999999999999}",30,0,-129.8856997330606,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.8749999999999999}",30,0,-215.6006879500985,"{0: 18, 1: 3, 2: 4, 3: 1, 4: 4}",0
26,False,"{'a': 0.5, 'e': 0.8699999999999999}",20,0,-63.639358656979454,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.8649999999999999}",30,0,-119.86947727484814,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",1
28,False,"{'a': 0.5, 'e': 0.8599999999999999}",35,0,-138.52210974588195,"{0: 21, 1: 3, 2: 10, 3: 0, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.8549999999999999}",20,0,-44.340480100371884,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.8499999999999999}",20,0,-49.36902847869611,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.8449999999999999}",25,0,-48.89074503261289,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
