trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",25,0,-172.7696416612809,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.99}",25,0,-124.48754050841087,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.985}",20,0,-212.4499644556156,"{0: 8, 1: 4, 2: 2, 3: 3, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.98}",25,0,-138.34593721803654,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.975}",20,0,-136.10109664285287,"{0: 10, 1: 6, 2: 1, 3: 1, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.97}",20,0,-51.821834064452,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.965}",30,0,-157.6363998991371,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
8,False,"{'a': 0.5, 'e': 0.96}",20,0,-115.74360672234269,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0.955}",20,0,-103.9131150344308,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.95}",20,12,-33.90681446949372,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
11,False,"{'a': 0.5, 'e': 0.945}",25,0,-42.53393626320449,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.94}",35,0,-305.34022336272045,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 7}",0
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",20,0,-66.59532045925016,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",20,0,-132.51195647423708,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.9249999999999999}",20,0,-68.68218339187125,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,0,-26.691726099790607,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.9149999999999999}",30,0,-166.56729108151168,"{0: 16, 1: 6, 2: 5, 3: 1, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.9099999999999999}",20,0,-213.22062087997475,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
19,False,"{'a': 0.5, 'e': 0.9049999999999999}",25,0,-79.33259124284233,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.8999999999999999}",25,0,-71.4387926514134,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
21,False,"{'a': 0.5, 'e': 0.8949999999999999}",30,19,6.083327254433273,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.8899999999999999}",20,0,-112.81875758239444,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
23,False,"{'a': 0.5, 'e': 0.8849999999999999}",25,0,-141.57863620128063,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
24,False,"{'a': 0.5, 'e': 0.8799999999999999}",20,0,-75.66568012750771,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.8749999999999999}",30,0,-129.95231790883486,"{0: 14, 1: 6, 2: 9, 3: 1, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.8699999999999999}",20,0,-97.62616079687821,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.8649999999999999}",20,0,-148.93973259180493,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.8599999999999999}",25,0,-235.28424425424612,"{0: 13, 1: 2, 2: 4, 3: 2, 4: 4}",0
29,False,"{'a': 0.5, 'e': 0.8549999999999999}",25,0,-94.4244235467381,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.8499999999999999}",25,0,-121.34329855323492,"{0: 11, 1: 5, 2: 7, 3: 2, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.8449999999999999}",20,0,-105.56891339100572,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.8399999999999999}",20,0,-76.53526148829859,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.8349999999999999}",20,0,-29.41592711542053,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.8299999999999998}",25,0,-145.04221871190651,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
35,False,"{'a': 0.5, 'e': 0.8249999999999998}",20,11,-43.967916307105504,"{0: 5, 1: 1, 2: 1, 3: 2, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.8199999999999998}",25,0,-85.10326618517868,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.8149999999999998}",20,0,-77.24356595793975,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.8099999999999998}",20,0,-104.21472703596503,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.8049999999999998}",20,10,-81.04346276402828,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
40,False,"{'a': 0.5, 'e': 0.7999999999999998}",25,11,-17.338307568478022,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.7949999999999998}",20,0,-117.33077423465721,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.7899999999999998}",25,0,-107.38265889712838,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.7849999999999998}",20,0,-6.882097738809978,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.7799999999999998}",25,0,-205.36964914399516,"{0: 12, 1: 1, 2: 9, 3: 0, 4: 3}",0
45,False,"{'a': 0.5, 'e': 0.7749999999999998}",25,0,-24.135648649177718,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.7699999999999998}",30,0,-37.0217267796087,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.7649999999999998}",20,0,-126.45189688477511,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
48,False,"{'a': 0.5, 'e': 0.7599999999999998}",25,0,-126.12616478819261,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.7549999999999998}",25,0,-64.96084599356523,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.7499999999999998}",25,0,-92.05072581785925,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.7449999999999998}",25,7,-19.920715043424888,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.7399999999999998}",20,7,-18.325841717902154,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.7349999999999998}",20,0,-49.248403524003585,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.7299999999999998}",20,7,-61.682275356718435,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 1}",1
55,False,"{'a': 0.5, 'e': 0.7249999999999998}",20,11,-9.110131883961468,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.7199999999999998}",20,0,-88.80313185989998,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.7149999999999997}",20,6,-38.74811937559852,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
58,False,"{'a': 0.5, 'e': 0.7099999999999997}",20,4,-29.89268902568178,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
59,False,"{'a': 0.5, 'e': 0.7049999999999997}",20,4,-70.80642805316707,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
60,False,"{'a': 0.5, 'e': 0.6999999999999997}",20,8,-31.0349542301825,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.6949999999999997}",30,0,-166.09328256037463,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
62,False,"{'a': 0.5, 'e': 0.6899999999999997}",20,0,-80.72403165524717,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.6849999999999997}",20,0,-55.81082847501364,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
64,False,"{'a': 0.5, 'e': 0.6799999999999997}",20,0,-91.79260580811754,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
65,False,"{'a': 0.5, 'e': 0.6749999999999997}",25,17,-76.760131500746,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 2}",1
66,False,"{'a': 0.5, 'e': 0.6699999999999997}",25,0,-81.86968360668594,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.6649999999999997}",20,0,-23.5800236613847,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.6599999999999997}",30,0,-90.45566333862642,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
69,False,"{'a': 0.5, 'e': 0.6549999999999997}",25,0,-112.86405320631705,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
70,False,"{'a': 0.5, 'e': 0.6499999999999997}",25,0,-128.82692434109384,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.6449999999999997}",20,13,-11.22752524037489,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
