trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.88696215703347,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': -0.8390715290764524}",20,1,-72.40113684592349,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.7958149698139441}",20,0,-38.92340482701394,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': -0.3383192109710552}",20,0,-45.82968031077811,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
5,False,"{'a': 0.5, 'e': -0.22806693448309956}",25,0,-90.06408472969107,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
6,False,"{'a': 0.5, 'e': -0.16299078079570548}",25,0,-103.68309897753733,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
7,False,"{'a': 0.5, 'e': -0.0971969067167568}",30,0,25.94604963518953,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': -0.5733695234681091}",25,0,3.471814812390228,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': -0.626444447910339}",20,0,-1.8055003587518095,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.10158570369662134}",25,1,25.014382828107482,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0.6195206125592099}",25,0,-79.92925310871422,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.6702179898880674}",25,0,-181.66408775165107,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
13,False,"{'a': 0.5, 'e': 0.717964101410472}",20,0,-70.67821844854461,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': -0.22374095013558368}",25,7,31.279682192074972,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.6055278749869898}",20,7,10.827925242742948,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.4201533595806971}",20,14,9.35866389145331,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': -0.5440084641932424}",30,8,30.580673432460287,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': -0.8414791282441333}",20,0,5.900169330396205,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.9999901397322173}",25,0,-33.76334556126991,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.9980829609135574}",20,0,-109.56714245869446,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
21,False,"{'a': 0.5, 'e': -0.8711325991081119}",20,11,13.832094515081005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,0,26.51710198402699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,6,22.435967989081455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,-39.28448447492102,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
4,True,"{'a': 0, 'e': 0}",25,0,23.603126350542198,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,7,28.780368957555858,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,2,26.455880981131923,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",35,16,31.940607292423024,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,7.146800613147074,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,0,-3.6340822837192857,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,3,19.43764295403686,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
