trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",25,0,-227.38575758305208,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 5}",0
2,False,"{'a': 0.75, 'e': 0.9996875162757026}",20,0,-78.97140925800431,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
3,False,"{'a': 0.75, 'e': 0.9989876708478425}",20,0,-116.58429881186127,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
4,False,"{'a': 0.75, 'e': 0.9978882436713011}",20,0,-150.80342110984452,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
5,False,"{'a': 0.75, 'e': 0.9963896745022904}",20,0,-118.84390461845001,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
6,False,"{'a': 0.75, 'e': 0.9944925627484974}",30,14,-136.15972994986095,"{0: 7, 1: 2, 2: 4, 3: 1, 4: 2}",1
7,False,"{'a': 0.75, 'e': 0.9926884272622528}",30,0,-264.70376869317664,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 6}",0
8,False,"{'a': 0.75, 'e': 0.9886211454429773}",20,0,-118.38808700386144,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
9,False,"{'a': 0.75, 'e': 0.9854150917963483}",20,0,-157.9476872979544,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
10,False,"{'a': 0.75, 'e': 0.9818148852516937}",30,0,-188.24081277545417,"{0: 16, 1: 1, 2: 10, 3: 1, 4: 2}",1
11,False,"{'a': 0.75, 'e': 0.9756787317952123}",25,0,-145.2073576411625,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
12,False,"{'a': 0.75, 'e': 0.9698942836196508}",35,0,-114.10402997504454,"{0: 25, 1: 2, 2: 5, 3: 2, 4: 1}",0
13,False,"{'a': 0.75, 'e': 0.960778602180587}",25,0,-130.6599245056322,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
14,False,"{'a': 0.75, 'e': 0.9535461825191301}",30,13,-71.52534744067884,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
15,False,"{'a': 0.75, 'e': 0.9482874482599637}",20,4,-146.52558248060427,"{0: 8, 1: 0, 2: 4, 3: 2, 4: 2}",1
16,False,"{'a': 0.75, 'e': 0.9430876811876123}",30,0,-102.88827330833804,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
17,False,"{'a': 0.75, 'e': 0.9326884948140962}",20,0,-62.20703385553062,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
18,False,"{'a': 0.75, 'e': 0.9252887857545801}",20,0,-61.67633560481355,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
19,False,"{'a': 0.75, 'e': 0.9175189735177814}",20,0,-77.40739001854509,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
20,False,"{'a': 0.75, 'e': 0.9093821659249989}",35,18,-99.79171128302971,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 1}",1
21,False,"{'a': 0.75, 'e': 0.9021797562822791}",25,0,-29.549787093581745,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
22,False,"{'a': 0.75, 'e': 0.891114956201324}",25,0,-110.09717747901702,"{0: 11, 1: 5, 2: 8, 3: 1, 4: 0}",0
23,False,"{'a': 0.75, 'e': 0.879493238279787}",30,6,-68.49814006942029,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 0}",1
24,False,"{'a': 0.75, 'e': 0.8678191796776499}",20,0,-178.9831393077069,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
25,False,"{'a': 0.75, 'e': 0.8577086813638242}",25,0,-11.483732515107167,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
26,False,"{'a': 0.75, 'e': 0.8445886004233532}",20,0,-107.7352547142131,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
27,False,"{'a': 0.75, 'e': 0.8337120858870376}",20,0,-78.34103342991779,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
28,False,"{'a': 0.75, 'e': 0.82250209763238}",25,0,-155.88317790752066,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
29,False,"{'a': 0.75, 'e': 0.8080275083121519}",20,0,-90.40355241383544,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
30,False,"{'a': 0.75, 'e': 0.7960837985490558}",20,0,-79.12968007032732,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
31,False,"{'a': 0.75, 'e': 0.7838216658808492}",25,0,-119.63690582207937,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
32,False,"{'a': 0.75, 'e': 0.7680537017920684}",25,0,-65.27596580068881,"{0: 14, 1: 7, 2: 3, 3: 1, 4: 0}",1
33,False,"{'a': 0.75, 'e': 0.7518057291408949}",25,11,0.4245286905038057,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
34,False,"{'a': 0.75, 'e': 0.7425009695308558}",20,0,-36.20116148735915,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
35,False,"{'a': 0.75, 'e': 0.7289564676013889}",25,0,-75.49453206645303,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
36,False,"{'a': 0.75, 'e': 0.7116164618575251}",20,0,-68.82194733303314,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
37,False,"{'a': 0.75, 'e': 0.6974237169651799}",20,5,-37.55103173789968,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
38,False,"{'a': 0.75, 'e': 0.6865957759998811}",25,0,-64.9513475769169,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
39,False,"{'a': 0.75, 'e': 0.6682071351057867}",20,0,-100.42906725053994,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
40,False,"{'a': 0.75, 'e': 0.6531949843819331}",20,0,-88.5335709012166,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
41,False,"{'a': 0.75, 'e': 0.6379215643734771}",20,0,-5.219959062769108,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
42,False,"{'a': 0.75, 'e': 0.6223929842447792}",30,0,-64.47381890020094,"{0: 19, 1: 6, 2: 5, 3: 0, 4: 0}",0
43,False,"{'a': 0.75, 'e': 0.5986353031776124}",25,12,-93.23258635893188,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 2}",1
44,False,"{'a': 0.75, 'e': 0.588171730331375}",20,9,4.468838877099477,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
45,False,"{'a': 0.75, 'e': 0.579240229037944}",20,12,2.599218493231887,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.75, 'e': 0.5727005078807185}",25,15,-29.227810436252547,"{0: 5, 1: 3, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.75, 'e': 0.5644743629347548}",30,0,-20.43727220551435,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
48,False,"{'a': 0.75, 'e': 0.5394605648724464}",25,0,-50.69536170186159,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
49,False,"{'a': 0.75, 'e': 0.5182439132369261}",20,0,-0.3628810425840212,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
50,False,"{'a': 0.75, 'e': 0.5010367509785203}",20,11,7.20237263339666,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
