trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",25,0,-154.08969335037625,"{0: 11, 1: 8, 2: 3, 3: 1, 4: 2}",0
2,False,"{'a': 0.75, 'e': 0.0007525434581650003}",20,14,-3.8881691234160165,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3,False,"{'a': 0.75, 'e': 0.00013393656762751105}",20,13,8.109049620183544,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
4,False,"{'a': 0.75, 'e': 1.7878373620688882e-05}",20,0,-40.76941971868366,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
5,False,"{'a': 0.75, 'e': 5.669611187465115e-08}",20,0,-84.06684158788212,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
6,False,"{'a': 0.75, 'e': 1.7979538686803108e-10}",30,0,-14.287614844038982,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
7,False,"{'a': 0.75, 'e': 3.2108235989819406e-14}",20,0,-54.759713348875025,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
8,False,"{'a': 0.75, 'e': 1.0182202130902542e-16}",20,0,8.91431280134917,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
9,False,"{'a': 0.75, 'e': 3.228992096215729e-19}",20,0,-14.537027234688873,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
10,False,"{'a': 0.75, 'e': 1.0239818286242821e-21}",20,0,-9.371307009568417,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
11,False,"{'a': 0.75, 'e': 3.2472634001847858e-24}",20,0,-22.552647563890307,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
12,False,"{'a': 0.75, 'e': 1.0297760463529385e-26}",25,0,23.144817426389753,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.75, 'e': 7.74951227057922e-30}",20,1,26.744138468626236,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.75, 'e': 3.276712777783507e-32}",30,9,20.5354030073434,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
15,False,"{'a': 0.75, 'e': 7.79336301102347e-35}",20,15,-1.51211376840542,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
16,False,"{'a': 0.75, 'e': 1.8494015739049836e-35}",30,16,26.713542538509234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.75, 'e': 3.29525411000056e-37}",20,0,-19.379375173167094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
18,False,"{'a': 0.75, 'e': 1.0449949175455087e-39}",20,2,-1.4123997871690877,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
19,False,"{'a': 0.75, 'e': 5.891378415370064e-42}",30,0,13.158370677723306,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
