trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-135.18519604575718,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
2,False,"{'a': 0.5, 'e': 0.011529215046068483}",20,0,-106.93158798497325,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.00013292279957849188}",20,11,12.631199851967661,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,False,"{'a': 0.5, 'e': 1.7840596158824548e-05}",20,0,-58.94981673843595,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 2.0568806966515154e-07}",20,0,-45.534209353886766,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
6,False,"{'a': 0.5, 'e': 2.3714219875802474e-09}",25,2,-8.468810601728713,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,False,"{'a': 0.5, 'e': 1.3998404638611363e-11}",20,0,15.146274374231854,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 1.6139061738043297e-13}",25,0,-73.82388302497762,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
9,False,"{'a': 0.5, 'e': 6.097165137335975e-16}",20,0,-16.334212623290973,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 7.029552803973813e-18}",20,0,23.439359491999838,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 8.104522595470778e-20}",20,0,-17.310076313616182,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
12,False,"{'a': 0.5, 'e': 9.343878384890368e-22}",25,0,20.785162763178874,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 3.5300174483853195e-24}",20,0,8.143807851794401,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 4.0698330278808296e-26}",30,0,13.734519582592636,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 5.0382092584197406e-29}",30,5,33.64045697882419,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 1.9033816428515957e-31}",25,0,-10.198219198103157,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 7.1907725394494e-34}",20,0,22.808726448156595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 8.290396295467609e-36}",25,0,-57.670977062676684,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 3.1320231676338373e-38}",20,0,18.953188436681444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 3.6109768628919108e-40}",20,0,26.21217846664811,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,0,25.495709371449536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,2,24.047236511125405,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,5,19.0014592906223,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,0,-24.726860515463446,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
5,True,"{'a': 0, 'e': 0}",20,0,8.38933009912939,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,0,11.252634401717241,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",25,5,34.55397873977262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,0,25.134938761747517,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,0,-18.581485464491962,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",25,0,-11.968091774228188,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
11,True,"{'a': 0, 'e': 0}",25,0,31.535967122729414,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0, 'e': 0}",20,0,18.140995220051344,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",20,10,16.701683697352834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
