trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",20,0,-113.83025363267504,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.99}",20,0,-129.90463100474162,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.985}",25,0,-59.98615253636593,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.98}",20,0,-192.5448982931811,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
5,False,"{'a': 0.5, 'e': 0.975}",25,0,-169.02853936057963,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
6,False,"{'a': 0.5, 'e': 0.97}",20,0,-65.24182197433892,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.965}",30,0,-92.27561674057827,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.96}",30,8,-102.71012814000106,"{0: 11, 1: 6, 2: 3, 3: 1, 4: 1}",1
9,False,"{'a': 0.5, 'e': 0.955}",25,11,-117.26337247863688,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 2}",1
10,False,"{'a': 0.5, 'e': 0.95}",25,0,-129.25028675818982,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.945}",20,0,-99.3283656002388,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.94}",25,0,-100.6181680747943,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",20,0,-56.25430977542907,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
