trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",25,0,-120.31628707914405,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
2,False,"{'a': 0.75, 'e': 0.9950484010363788}",20,0,-128.0292054563622,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
3,False,"{'a': 0.75, 'e': -0.6912931286141072}",20,0,-81.22671702330406,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
4,False,"{'a': 0.75, 'e': 0.05528566706461281}",35,2,-62.11398864720601,"{0: 29, 1: 0, 2: 1, 3: 1, 4: 2}",1
5,False,"{'a': 0.75, 'e': -0.32160813176404734}",30,0,-11.314116476470245,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
6,False,"{'a': 0.75, 'e': -0.18043044929108396}",20,0,-64.89702460936006,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
7,False,"{'a': 0.75, 'e': -0.5025443191453852}",25,18,11.805397129260216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,False,"{'a': 0.75, 'e': -0.9999387080583196}",20,0,-40.96839047362919,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
9,False,"{'a': 0.75, 'e': 0.7668410710920738}",25,0,-29.398662073639915,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
10,False,"{'a': 0.75, 'e': 0.6992508064783751}",20,8,-34.35163069487988,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
11,False,"{'a': 0.75, 'e': -0.34249477911590703}",20,3,-18.76478891494337,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
12,False,"{'a': 0.75, 'e': -0.5082920574857935}",20,13,10.300620871198984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.75, 'e': 0.47941231147032193}",20,0,-66.3836827583058,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
14,False,"{'a': 0.75, 'e': -0.9348897059372352}",30,6,-62.583548685919816,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 1}",1
15,False,"{'a': 0.75, 'e': -0.8838774731823718}",30,10,-52.45901069070809,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
16,False,"{'a': 0.75, 'e': 0.36731936773024515}",30,16,-22.7673764212981,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
17,False,"{'a': 0.75, 'e': -0.9928744442758198}",25,5,32.497476972603586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.75, 'e': 0.676783052837157}",20,9,-38.8708509878226,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
19,False,"{'a': 0.75, 'e': 0.41813742361592404}",20,0,-8.857846670440843,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
20,False,"{'a': 0.75, 'e': -0.9083648741120011}",25,6,-53.47601095969041,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
1,True,"{'a': 0, 'e': 0}",30,0,-60.005369375122044,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
2,True,"{'a': 0, 'e': 0}",30,10,2.333167352292765,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,7,18.874595513353466,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,-18.248306002247734,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
5,True,"{'a': 0, 'e': 0}",35,20,-17.96907503141987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
6,True,"{'a': 0, 'e': 0}",25,6,16.351701370599503,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,0,24.544163109252757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,0,-2.297667428029077,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,10,-24.4295598064538,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
10,True,"{'a': 0, 'e': 0}",30,12,-44.212047269670975,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
