trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",20,0,-113.62927236276909,"{0: 7, 1: 5, 2: 6, 3: 2, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.99}",30,15,-22.695182369421648,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.985}",25,0,-169.18365286684804,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.98}",20,0,-99.03344918167427,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.975}",20,0,-76.3066859030682,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.97}",25,0,-179.1071159923229,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
7,False,"{'a': 0.5, 'e': 0.965}",20,6,-14.505672641516268,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
8,False,"{'a': 0.5, 'e': 0.96}",25,0,-142.81011093693212,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.955}",25,0,-193.32005829002594,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
10,False,"{'a': 0.5, 'e': 0.95}",20,0,-78.9320911953115,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.945}",20,0,-91.81005642929537,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0.94}",30,0,-107.3322211300095,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",20,0,-102.40859409089613,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",30,0,-246.72862837337905,"{0: 14, 1: 6, 2: 5, 3: 1, 4: 4}",0
