trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",25,0,-174.78873319363166,"{0: 10, 1: 3, 2: 9, 3: 2, 4: 1}",0
2,False,"{'a': 0.75, 'e': 0.9950484010363788}",20,0,-134.3505688543535,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
3,False,"{'a': 0.75, 'e': -0.6912931286141072}",20,0,-63.840897873178136,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
4,False,"{'a': 0.75, 'e': 0.05528566706461281}",25,0,-59.544113426541685,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
5,False,"{'a': 0.75, 'e': -0.04422762066183892}",25,0,-49.51042868023615,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
6,False,"{'a': 0.75, 'e': -0.14330291350702545}",25,0,-34.81049816897998,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
7,False,"{'a': 0.75, 'e': -0.24095904923620143}",30,0,30.319029096479248,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.75, 'e': -0.2623893978125999}",20,0,23.35170925731271,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,False,"{'a': 0.75, 'e': -0.428169048838935}",25,0,-15.098079631823435,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
10,False,"{'a': 0.75, 'e': -0.5158689350324677}",20,0,12.369052564559212,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.75, 'e': 0.9489798666534379}",30,0,-141.47385761706366,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
12,False,"{'a': 0.75, 'e': -0.6751245345678174}",20,0,21.315522556383346,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.75, 'e': 0.9926037445056441}",25,0,-122.83438353356213,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
14,False,"{'a': 0.75, 'e': 0.9997548397466827}",25,0,-161.67125300775305,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
15,False,"{'a': 0.75, 'e': 0.9970051649309911}",25,0,-123.28446557295017,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
16,False,"{'a': 0.75, 'e': 0.9843819506325049}",30,0,-148.1778665053315,"{0: 15, 1: 5, 2: 8, 3: 1, 4: 1}",0
17,False,"{'a': 0.75, 'e': -0.9454304232544339}",20,0,31.599473141753414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.75, 'e': 0.9301114859609416}",20,0,-179.34185297861535,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
19,False,"{'a': 0.75, 'e': -0.4677584837369352}",35,1,22.79428238830873,"{0: 33, 1: 0, 2: 0, 3: 1, 4: 0}",1
20,False,"{'a': 0.75, 'e': -0.7539220584369601}",20,0,2.168398137046499,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",30,13,25.34459248157621,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,1,28.675999319638475,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,11,12.423467018910852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,9,18.68944435529081,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,15,3.1396130155158026,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,2,27.822557877208958,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,0,25.826212410125787,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,5,29.006716997318136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,-16.94971009326757,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",20,0,29.27516966793499,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
