trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",20,0,-225.89587319546214,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 4}",0
2,False,"{'a': 0.5, 'e': 0}",25,0,-84.8236635558175,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0}",30,0,-9.141617942813443,"{0: 26, 1: 3, 2: 0, 3: 1, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0}",25,0,-105.15629157695481,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0}",25,17,1.5428025534449978,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
6,False,"{'a': 0.5, 'e': 0}",20,12,15.416597666422456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0}",25,0,38.43455415362443,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0}",25,13,20.445602340246122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,False,"{'a': 0.5, 'e': 0}",25,0,-12.504424416110735,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0}",25,11,16.213329002901922,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
11,False,"{'a': 0.5, 'e': 0}",20,0,22.555601595023653,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0}",20,1,-56.28019521179435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
13,False,"{'a': 0.5, 'e': 0}",30,21,2.750304308531529,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0}",30,11,32.824695242797844,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0}",25,15,20.35281900534796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0}",25,0,-8.778236937921312,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0}",20,4,-8.920556913700622,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0}",25,5,-11.928550723821067,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
19,False,"{'a': 0.5, 'e': 0}",25,7,-20.903986130481183,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0}",25,2,27.957936434522917,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,16,16.422219718701218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,6,32.575685494751895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,4,9.57854039133252,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,-37.08870377182772,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
5,True,"{'a': 0, 'e': 0}",20,0,10.881525855032626,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",30,0,-5.281734562106344,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,0,-62.61552814203651,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
8,True,"{'a': 0, 'e': 0}",35,0,38.201382557124155,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,11,16.054055984680208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,2,17.894765166072247,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",35,3,28.173238554746284,"{0: 30, 1: 0, 2: 2, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,0,-16.762365893304843,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",20,5,11.626896445255932,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,10,17.745280205530342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,8,0.43737632743246624,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,0,-1.0042231199599887,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,0,-13.258454539226753,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
18,True,"{'a': 0, 'e': 0}",30,0,16.53773797062985,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",35,9,43.84986700721747,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,0,36.23998800532115,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
