trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.75, 'e': 1.0}",35,0,-164.0022058041015,"{0: 21, 1: 4, 2: 5, 3: 4, 4: 1}",0
2,False,"{'a': 0.75, 'e': 0.9999938750062526}",25,0,-89.99824787591565,"{0: 13, 1: 5, 2: 6, 3: 1, 4: 0}",0
3,False,"{'a': 0.75, 'e': 0.999982000054}",25,0,-178.73366457299142,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
4,False,"{'a': 0.75, 'e': 0.9999638752175021}",20,0,-95.60417946122345,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
5,False,"{'a': 0.75, 'e': 0.999944875506459}",20,0,-83.65455489109642,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
6,False,"{'a': 0.75, 'e': 0.9999218760172474}",25,0,-80.9653189151296,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
7,False,"{'a': 0.75, 'e': 0.9998875021093592}",30,0,-246.28600785921398,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 5}",0
8,False,"{'a': 0.75, 'e': 0.9998380043739528}",20,0,-116.37183847301716,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
9,False,"{'a': 0.75, 'e': 0.9998000066665778}",20,0,-95.2545692722468,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
10,False,"{'a': 0.75, 'e': 0.9997580097605092}",20,0,-193.18019355878556,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
11,False,"{'a': 0.75, 'e': 0.9997120138237345}",20,0,-81.77038964754577,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
12,False,"{'a': 0.75, 'e': 0.9996620190402377}",30,0,-99.05531785530103,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
13,False,"{'a': 0.75, 'e': 0.9995795294692156}",25,0,-72.06477197080503,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
14,False,"{'a': 0.75, 'e': 0.9995039160219791}",20,0,-133.08466971261836,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
15,False,"{'a': 0.75, 'e': 0.9994389274749146}",20,0,-118.67173092156933,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
16,False,"{'a': 0.75, 'e': 0.9993699411734727}",30,0,-96.85698047709094,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
