trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",30,0,-277.92107805941197,"{0: 13, 1: 3, 2: 8, 3: 2, 4: 4}",0
2,False,"{'a': 0.5, 'e': 0}",20,0,-75.68603792064947,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0}",35,0,-44.09383308035277,"{0: 29, 1: 2, 2: 1, 3: 3, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0}",30,0,-69.63591332568042,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0}",20,0,-23.835205462650396,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0}",20,0,-21.998419176649467,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0}",25,0,-13.10221731243291,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0}",20,0,-22.695322682296283,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0}",30,0,1.688172486129717,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0}",20,0,26.701852449133312,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0}",35,0,-26.490124150284675,"{0: 33, 1: 0, 2: 0, 3: 1, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0}",25,0,-49.01836384750905,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0}",25,4,27.06197453695516,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0}",20,10,16.468244131835252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0}",20,10,0.12870771201101738,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0}",20,10,-73.56333243249351,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
17,False,"{'a': 0.5, 'e': 0}",35,12,-0.14132026990883517,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
18,False,"{'a': 0.5, 'e': 0}",25,18,-9.397139811889202,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0}",20,0,-18.35387757704806,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0}",30,0,21.787736858516826,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,15,10.746468595000273,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,22.615050293819213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,-5.0548311559856876,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,0,27.3084982027561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,18,20.28055092042068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,8,-4.991336264050031,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,0,6.34829488186273,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,0,-65.88335274879094,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
9,True,"{'a': 0, 'e': 0}",30,4,34.19322387603816,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,0,22.256262306789516,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
11,True,"{'a': 0, 'e': 0}",20,8,22.661685418274278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,0,13.613617048849672,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",20,6,15.229797501467354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,5,-24.93736582378798,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
15,True,"{'a': 0, 'e': 0}",25,13,19.37917544283353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,0,12.882870922291033,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,0,-37.57030461398949,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
18,True,"{'a': 0, 'e': 0}",20,0,24.19549335027263,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",25,0,-32.69162875466394,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
20,True,"{'a': 0, 'e': 0}",25,14,17.788304789740163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
